QueryID,Tables,safebound_Estimate,safebound_InferenceTime
411,CI MC,44322738.749902,0.606
411,T CI MC,42603187.48589937,3.048
412,T CI,1142283.0,1.916
412,T MC,49274.0,2.1189999999999998
412,CI MC,96546314.088514,0.5910000000000001
412,T CI MC,3439202.9999999977,3.315
413,T CI,188375.99999999997,2.335
413,T MC,18798.0,1.785
413,CI MC,41221152.512361765,0.592
413,T CI MC,971425.0092954248,3.574
414,T CI,3654951.000000002,2.264
414,T MC,294680.94953193987,1.6360000000000001
414,CI MC,18309103.000000007,0.91
414,T CI MC,6000202.594157896,3.9909999999999997
415,T CI,9694744.999999998,1.6689999999999998
415,T MC,310341.0,1.45
415,CI MC,134661592.61397463,0.25999999999999995
415,T CI MC,20254273.96624397,2.536
416,T CI,15630.0,2.2590000000000003
416,T MC,11762.26237272144,2.221
416,CI MC,35186344.52997653,1.091
416,T CI MC,94046.09525129032,3.713
417,T CI,4323018.0,0.867
417,T MC,1274246.0,0.781
417,CI MC,35537156.00000001,0.8899999999999999
417,T CI MC,35537156.0,1.56
418,T CI,1381793.0000000002,1.3110000000000002
418,T MC,87492.99999999999,1.135
418,CI MC,44025077.0,0.896
418,T CI MC,6321366.000000001,2.1940000000000004
419,T CI,1769640.999999999,1.82
419,T MC,386968.0,1.699
419,CI MC,44025077.0,0.941
419,T CI MC,9027160.94524966,3.191
420,T CI,2277148.0,1.639
420,T MC,126472.0,1.603
420,CI MC,134661592.61397463,0.268
420,T CI MC,10188361.285203824,2.695
421,T CI,1949621.3746647048,2.012
421,T MC,200373.25116666665,1.7409999999999999
421,CI MC,25030357.000000007,0.964
421,T CI MC,10207903.900970796,3.424
422,T CI,4323017.999999999,1.71
422,T MC,1274246.0,1.4480000000000002
422,CI MC,35537156.00000001,0.995
422,T CI MC,35537156.000000015,2.979
423,T CI,3212.631871370269,1.113
423,T MC,293.0,1.2249999999999999
423,CI MC,96546314.088514,0.601
423,T CI MC,39234.68336241593,1.931
424,T CI,7116837.896416992,1.264
424,T MC,615651.0110107891,1.578
424,CI MC,96546314.088514,0.609
424,T CI MC,32643238.05434146,2.796
425,T CI,10396818.536176922,1.55
425,T MC,1231232.0,1.56
425,CI MC,96546314.088514,0.588
425,T CI MC,60537166.71998014,2.841
426,T CI,2487528.0000000005,2.202
426,T MC,157728.00000000003,1.591
426,CI MC,14666248.0,0.847
426,T CI MC,3896595.055322247,3.382
427,T CI,191276.0,2.6679999999999997
427,T MC,16582.0,1.8619999999999999
427,CI MC,5599667.645515595,1.332
427,T CI MC,508421.9079802444,3.77
428,T CI,5935251.683792129,2.178
428,T MC,294634.9999999998,1.9009999999999998
428,CI MC,44025077.0,0.924
428,T CI MC,17328250.03409476,3.8310000000000004
429,T CI,1671489.9999999995,2.3289999999999997
429,T MC,114526.0,1.666
429,CI MC,23618235.74015961,0.58
429,T CI MC,3779828.055085093,3.303
430,T CI,3212.6356713702694,2.225
430,T MC,512.0,1.468
430,CI MC,3889859.709614376,0.839
430,T CI MC,10752.0,2.877
431,T CI,2712090.999999999,2.062
431,T MC,1307691.0,1.8370000000000002
431,CI MC,9382124.999999998,0.842
431,T CI MC,9284097.308129627,3.564
432,T CI,703449.6453768979,2.357
432,T MC,41638.00000000001,2.113
432,CI MC,25030357.000000007,0.9840000000000001
432,T CI MC,3106140.430263975,3.8449999999999998
433,T CI,198135.99999999997,2.3379999999999996
433,T MC,21366.0,2.222
433,CI MC,44025077.0,0.929
433,T CI MC,1484056.101551283,3.941
434,T CI,1381797.66755,2.038
434,T MC,87492.99999999999,1.736
434,CI MC,80001969.20679125,0.5339999999999999
434,T CI MC,5879879.333783343,3.247
435,T CI,10361962.971945852,1.485
435,T MC,1274246.0,1.313
435,CI MC,44025077.0,0.903
435,T CI MC,44025076.99999999,2.4650000000000003
436,T CI,4345099.999999998,2.0140000000000002
436,T MC,157728.00000000003,1.704
436,CI MC,80001969.20679125,0.609
436,T CI MC,9417249.992548011,3.543
437,T CI,113387.00000000004,2.392
437,T MC,15814.0,2.196
437,CI MC,4175024.000000001,0.7919999999999999
437,T CI MC,338981.99999999994,3.76
438,T CI,320085.00000000006,2.096
438,T MC,25002.56161368286,1.9689999999999999
438,CI MC,35537156.00000001,0.9259999999999999
438,T CI MC,1650538.874382012,3.496
439,T CI,1949621.374664706,1.735
439,T MC,200373.25116666665,1.093
439,CI MC,60217069.85978806,0.607
439,T CI MC,10070300.900970798,2.585
440,T CI,316119.27926666656,1.7149999999999999
440,T MC,154176.00000000003,1.371
440,CI MC,3025887.761716954,0.5
440,T CI MC,675270.4342784857,2.685
441,T MI,231221.0,1.895
441,T MI_IDX,21279.08654654992,1.246
441,T MC,49274.0,1.645
441,MI MI_IDX,474443.0,0.734
441,MI MC,5362926.0,0.828
441,MI_IDX MC,1274246.0,0.713
441,T MI MI_IDX,152457.04727494135,2.763
441,T MI MC,542014.0000000001,3.349
441,T MI_IDX MC,49274.0,2.4130000000000003
441,MI MI_IDX MC,5362926.0,1.325
441,T MI MI_IDX MC,542014.0000000001,3.735
442,T MI,4424.999999999997,1.4120000000000001
442,T MI_IDX,164.33269357866075,1.153
442,T MC,667.0000000000002,1.503
442,MI MI_IDX,29399728.80008803,0.244
442,MI MC,45068081.20896321,0.593
442,MI_IDX MC,4741055.0,0.45
442,T MI MI_IDX,9245.018547598058,1.941
442,T MI MC,59883.12421469015,2.311
442,T MI_IDX MC,1378.5800882967214,2.07
442,MI MI_IDX MC,174607706.3158616,0.642
442,T MI MI_IDX MC,174019.09710543384,2.8649999999999998
443,T MI,2073.9999999999995,2.2790000000000004
443,T MI_IDX,71.54430379746836,1.674
443,T MC,290.17399691358025,1.443
443,MI MI_IDX,6592.0,0.718
443,MI MC,315798.392289271,0.48500000000000004
443,MI_IDX MC,1778711.5894096042,0.40099999999999997
443,T MI MI_IDX,1283.012658227848,3.285
443,T MI MC,25245.13773148148,2.992
443,T MI_IDX MC,290.17399691358025,2.457
443,MI MI_IDX MC,315798.392289271,0.8099999999999999
443,T MI MI_IDX MC,25245.13773148148,3.9769999999999994
444,T MI,8301042.0,1.2080000000000002
444,T MI_IDX,459925.0,1.032
444,T MC,1274246.0,1.339
444,MI MI_IDX,8453759.830019806,0.486
444,MI MC,68916984.96081027,0.61
444,MI_IDX MC,1274246.0,0.7150000000000001
444,T MI MI_IDX,8301042.0,1.82
444,T MI MC,69955686.07666658,2.2239999999999998
444,T MI_IDX MC,1274246.0,2.0140000000000002
444,MI MI_IDX MC,68916984.96081027,0.948
444,T MI MI_IDX MC,69955686.07666658,2.797
445,T MI,6066503.659488578,1.685
445,T MI_IDX,311178.71760000003,1.211
445,T MC,1107987.0,1.648
445,MI MI_IDX,8453759.830019806,0.514
445,MI MC,68916984.96081027,0.599
445,MI_IDX MC,1274246.0,0.718
445,T MI MI_IDX,4455377.472421327,2.557
445,T MI MC,41521981.46018512,3.093
445,T MI_IDX MC,1045949.6313353044,2.505
445,MI MI_IDX MC,68916984.96081027,0.929
445,T MI MI_IDX MC,41026505.32827217,3.839
446,T MI,180112.99999999997,2.712
446,T MI_IDX,24000.180738345603,1.5839999999999999
446,T MC,46898.30833333331,2.2279999999999998
446,MI MI_IDX,180112.99999999997,0.868
446,MI MC,5018954.999999999,0.953
446,MI_IDX MC,1274246.0,0.737
446,T MI MI_IDX,155678.05527571045,3.827
446,T MI MC,1394330.0910666652,4.4990000000000006
446,T MI_IDX MC,44360.07347681144,3.2279999999999998
446,MI MI_IDX MC,5018954.999999999,1.271
446,T MI MI_IDX MC,1381650.9796992138,5.469
447,T MI,8301041.999999999,1.3439999999999999
447,T MI_IDX,459925.0,1.0410000000000001
447,T MC,1274246.0,1.426
447,MI MI_IDX,8453759.830019806,0.524
447,MI MC,68916984.96081027,0.603
447,MI_IDX MC,1274246.0,0.719
447,T MI MI_IDX,8289669.4404555,2.029
447,T MI MC,69725704.78014466,2.533
447,T MI_IDX MC,1274246.0,2.1189999999999998
447,MI MI_IDX MC,68916984.96081027,0.945
447,T MI MI_IDX MC,69725704.78014466,3.133
448,T MI,6066503.659488578,1.681
448,T MI_IDX,311178.71760000003,1.212
448,T MC,1107987.0,1.289
448,MI MI_IDX,8453759.830019806,0.513
448,MI MC,84708410.97826965,0.28600000000000003
448,MI_IDX MC,1778711.5894096042,0.431
448,T MI MI_IDX,4455377.472421327,2.543
448,T MI MC,42298824.15080093,2.738
448,T MI_IDX MC,1066035.88329683,2.1229999999999998
448,MI MI_IDX MC,78759333.64337122,0.639
448,T MI MI_IDX MC,41931571.95271913,3.48
449,T MI,9868.000000000004,2.561
449,T MI_IDX,118.45229131507205,1.8259999999999998
449,T MC,1371.9999999999995,2.132
449,MI MI_IDX,1769615.0,0.812
449,MI MC,13947179.000000004,0.924
449,MI_IDX MC,1274246.0,0.7200000000000001
449,T MI MI_IDX,4515.975204465814,3.5660000000000003
449,T MI MC,72546.00000000004,3.8899999999999997
449,T MI_IDX MC,788.5343372711955,3.1710000000000003
449,MI MI_IDX MC,13947179.000000004,1.248
449,T MI MI_IDX MC,65242.88952356236,4.889
450,T MI,598458.0,1.9629999999999999
450,T MI_IDX,150489.0,1.1440000000000001
450,T MC,310341.0,1.294
450,MI MI_IDX,2393832.0,0.637
450,MI MC,13168950.07993142,0.67
450,MI_IDX MC,6195516.357638417,0.162
450,T MI MI_IDX,1795374.0,2.564
450,T MI MC,3684283.422253628,2.7560000000000002
450,T MI_IDX MC,657027.0,1.883
450,MI MI_IDX MC,52675800.31972568,0.761
450,T MI MI_IDX MC,11052850.26676089,3.297
451,T MI,6272.000000000001,2.166
451,T MI_IDX,334392.0,1.2650000000000001
451,T MC,615637.0,1.7550000000000001
451,MI MI_IDX,6272.0,0.777
451,MI MC,138066.00000000003,0.776
451,MI_IDX MC,1300180.0,0.674
451,T MI MI_IDX,6272.000000000001,2.918
451,T MI MC,138065.99999999997,3.322
451,T MI_IDX MC,614242.5126742856,2.483
451,MI MI_IDX MC,138066.00000000003,1.201
451,T MI MI_IDX MC,138065.99999999997,3.9709999999999996
452,T MI,368218.0000000002,2.511
452,T MI_IDX,459925.0,1.333
452,T MC,1107987.0,1.976
452,MI MI_IDX,368218.0,0.861
452,MI MC,7141154.999999999,0.953
452,MI_IDX MC,1274246.0,0.709
452,T MI MI_IDX,368218.0000000002,3.493
452,T MI MC,6932751.2253448805,4.2509999999999994
452,T MI_IDX MC,1107987.0,2.927
452,MI MI_IDX MC,7141154.999999999,1.276
452,T MI MI_IDX MC,6932751.2253448805,5.09
453,T MI,1401902.0,1.231
453,T MI_IDX,459925.0,0.8180000000000001
453,T MC,1307691.0,0.6930000000000001
453,MI MI_IDX,1401902.0,0.721
453,MI MC,9560963.72141841,0.539
453,MI_IDX MC,1778711.5894096042,0.404
453,T MI MI_IDX,1401902.0,1.7429999999999999
453,T MI MC,9360985.529503183,1.664
453,T MI_IDX MC,1307691.0,1.25
453,MI MI_IDX MC,9560963.72141841,0.848
453,T MI MI_IDX MC,9360985.529503183,2.1719999999999997
454,T MI,6616.0,1.605
454,T MI_IDX,459925.0,1.141
454,T MC,1274246.0,1.565
454,MI MI_IDX,6616.0,0.735
454,MI MC,299020.0,0.8
454,MI_IDX MC,1274246.0,0.7110000000000001
454,T MI MI_IDX,6616.0,2.3040000000000003
454,T MI MC,296806.0,2.69
454,T MI_IDX MC,1274246.0,2.3449999999999998
454,MI MI_IDX MC,299020.0,1.143
454,T MI MI_IDX MC,296806.0,3.347
455,T MI,2175413.0,1.321
455,T MI_IDX,459925.0,0.8260000000000001
455,T MC,1307691.0,0.704
455,MI MI_IDX,1769615.0,0.8069999999999999
455,MI MC,17723117.97481023,0.639
455,MI_IDX MC,1778711.5894096042,0.408
455,T MI MI_IDX,1769614.9999999998,1.8539999999999999
455,T MI MC,15299164.990997318,1.768
455,T MI_IDX MC,1307691.0,1.252
455,MI MI_IDX MC,16062283.153629445,0.9359999999999999
455,T MI MI_IDX MC,15299164.990997318,2.2720000000000002
456,T MI,146853.00000000006,2.081
456,T MI_IDX,10620.0,1.107
456,T MC,21366.0,1.7080000000000002
456,MI MI_IDX,589948.0,0.597
456,MI MC,4875885.0,0.9349999999999999
456,MI_IDX MC,4822598.0,0.48899999999999993
456,T MI MI_IDX,351644.00000000006,2.609
456,T MI MC,1132385.464381375,3.327
456,T MI_IDX MC,69009.24425658109,2.27
456,MI MI_IDX MC,19503540.0,1.03
456,T MI MI_IDX MC,4304773.28680354,3.9179999999999997
457,T MI,425561.0,2.181
457,T MI_IDX,20234.869822485205,1.331
457,T MC,76990.0,1.928
457,MI MI_IDX,8453759.830019806,0.516
457,MI MC,45068081.20896321,0.571
457,MI_IDX MC,1300180.0,0.678
457,T MI MI_IDX,287244.2389266418,3.206
457,T MI MC,3077567.2011109,3.767
457,T MI_IDX MC,59387.43212598499,2.823
457,MI MI_IDX MC,44755754.20896321,0.886
457,T MI MI_IDX MC,2897660.0306428554,4.5840000000000005
458,T MI,93364.0,1.929
458,T MI_IDX,9720.0,0.9380000000000001
458,T MC,20384.999999999996,1.585
458,MI MI_IDX,1946216.0,0.584
458,MI MC,6788373.999999999,0.9079999999999999
458,MI_IDX MC,4822598.0,0.49
458,T MI MI_IDX,236406.6554181078,2.395
458,T MI MC,485811.9248271072,3.2239999999999998
458,T MI_IDX MC,54259.76760927656,2.134
458,MI MI_IDX MC,27153496.0,1.089
458,T MI MI_IDX MC,1682005.6077919183,3.611
459,T MI,147487.0,1.297
459,T MI_IDX,459925.0,0.824
459,T MC,1274246.0,1.089
459,MI MI_IDX,147487.0,0.825
459,MI MC,4875885.0,0.9219999999999999
459,MI_IDX MC,1274246.0,0.717
459,T MI MI_IDX,147487.0,1.839
459,T MI MC,4875885.0,2.091
459,T MI_IDX MC,1274246.0,1.6720000000000002
459,MI MI_IDX MC,4875885.0,1.2349999999999999
459,T MI MI_IDX MC,4875885.0,2.62
460,T MI,30358.715499999995,1.359
460,T MI_IDX,459925.0,0.758
460,T MC,1274246.0,1.123
460,MI MI_IDX,30180.0,0.8350000000000001
460,MI MC,1065853.9999999998,0.91
460,MI_IDX MC,1274246.0,0.712
460,T MI MI_IDX,30225.109900000003,1.9220000000000002
460,T MI MC,1065960.7145000005,2.368
460,T MI_IDX MC,1274246.0,1.703
460,MI MI_IDX MC,1065853.9999999998,1.242
460,T MI MI_IDX MC,1065960.7145000005,2.855
461,T MI,1617.0,1.596
461,T MI_IDX,159.0,1.049
461,T MC,293.0,1.1280000000000001
461,MI MI_IDX,147944.0,0.46099999999999997
461,MI MC,739479.8634448575,0.484
461,MI_IDX MC,6195516.357638417,0.159
461,T MI MI_IDX,1908.0,2.105
461,T MI MC,3516.0000000000005,2.161
461,T MI_IDX MC,1172.0,1.681
461,MI MI_IDX MC,2957919.45377943,0.5770000000000001
461,T MI MI_IDX MC,14064.000000000002,2.7039999999999997
462,T MI,687356.9999999998,2.219
462,T MI_IDX,58600.0,1.656
462,T MC,114615.0,2.06
462,MI MI_IDX,8453759.830019806,0.515
462,MI MC,68916984.96081027,0.669
462,MI_IDX MC,1274246.0,0.747
462,T MI MI_IDX,571418.934142715,3.292
462,T MI MC,5802790.451660092,3.8089999999999997
462,T MI_IDX MC,111478.10413645064,3.0260000000000002
462,MI MI_IDX MC,68916984.96081027,0.954
462,T MI MI_IDX MC,5768284.597161049,4.745
463,T MI,121863.0,2.008
463,T MI_IDX,128473.64095766732,1.009
463,T MC,308222.9999999999,1.583
463,MI MI_IDX,121863.0,0.736
463,MI MC,1107771.0,0.7879999999999999
463,MI_IDX MC,1300180.0,0.6759999999999999
463,T MI MI_IDX,121863.0,2.8649999999999998
463,T MI MC,891829.4929972364,3.489
463,T MI_IDX MC,277815.4245029572,2.503
463,MI MI_IDX MC,1107771.0,1.141
463,T MI MI_IDX MC,891829.4929972364,4.178
464,T MI,368218.0000000003,2.576
464,T MI_IDX,459925.0,1.3470000000000002
464,T MC,1231231.9999999995,2.144
464,MI MI_IDX,368218.0,0.861
464,MI MC,7141154.999999999,0.9560000000000001
464,MI_IDX MC,1274246.0,0.732
464,T MI MI_IDX,368218.0000000003,3.468
464,T MI MC,6137316.845134613,4.337
464,T MI_IDX MC,1197269.665205083,3.0149999999999997
464,MI MI_IDX MC,7141154.999999999,1.374
464,T MI MI_IDX MC,6137316.845134613,5.208
465,T MI,8441.0,2.1679999999999997
465,T MI_IDX,89.19754553281254,1.619
465,T MC,1115.0000000000002,1.863
465,MI MI_IDX,598458.0,0.933
465,MI MC,12518371.999999994,0.9740000000000001
465,MI_IDX MC,1274246.0,0.7110000000000001
465,T MI MI_IDX,4415.302545008613,3.048
465,T MI MC,195436.0964414648,3.4
465,T MI_IDX MC,723.1621200039403,2.697
465,MI MI_IDX MC,12518371.999999994,1.358
465,T MI MI_IDX MC,190877.20352829003,4.183
466,T MI,1486.3451031414556,1.811
466,T MI_IDX,40.29572852806578,1.5759999999999998
466,T MC,293.0,1.746
466,MI MI_IDX,8453759.830019806,0.526
466,MI MC,45068081.20896321,0.609
466,MI_IDX MC,1300180.0,0.713
466,T MI MI_IDX,1486.3451031414556,2.6020000000000003
466,T MI MC,107016.8474261848,2.891
466,T MI_IDX MC,293.0,2.7889999999999997
466,MI MI_IDX MC,44755754.20896321,0.945
466,T MI MI_IDX MC,107016.8474261848,3.836
467,T MI,486554.00000000006,0.583
467,T MI_IDX,459925.0,0.395
467,T MC,1274246.0,0.515
467,MI MI_IDX,486554.00000000006,0.808
467,MI MC,6788373.999999999,0.8989999999999999
467,MI_IDX MC,1274246.0,0.712
467,T MI MI_IDX,486554.00000000006,0.91
467,T MI MC,6788373.999999999,1.057
467,T MI_IDX MC,1274246.0,0.798
467,MI MI_IDX MC,6788373.999999999,1.2049999999999998
467,T MI MI_IDX MC,6788373.999999999,1.3470000000000002
468,T MI,3354953.9999999995,1.312
468,T MI_IDX,334392.0,0.929
468,T MC,615637.0,1.026
468,MI MI_IDX,8453759.830019806,0.537
468,MI MC,84708410.97826965,0.28400000000000003
468,MI_IDX MC,1778711.5894096042,0.43
468,T MI MI_IDX,3325244.2057989924,2.176
468,T MI MC,25735224.937186483,2.2169999999999996
468,T MI_IDX MC,615637.0,1.7750000000000001
468,MI MI_IDX MC,78759333.64337122,0.6679999999999999
468,T MI MI_IDX MC,25735224.937186483,2.8379999999999996
469,T MI,486611.3324000002,2.242
469,T MI_IDX,459925.0,1.246
469,T MC,1231232.0,1.7730000000000001
469,MI MI_IDX,486554.00000000006,0.815
469,MI MC,3796864.000000001,0.858
469,MI_IDX MC,1300180.0,0.722
469,T MI MI_IDX,486591.0425000002,3.0509999999999997
469,T MI MC,3796938.2237000014,3.713
469,T MI_IDX MC,1197269.6652050838,2.6
469,MI MI_IDX MC,3796864.000000001,1.189
469,T MI MI_IDX MC,3796934.827466523,4.4
470,T MI,20833.4410714726,1.595
470,T MI_IDX,111.2809979904481,1.0939999999999999
470,T MC,2501.2323605042857,0.958
470,MI MI_IDX,180112.99999999997,0.8490000000000001
470,MI MC,5226133.38882053,0.634
470,MI_IDX MC,1778711.5894096042,0.40299999999999997
470,T MI MI_IDX,12479.075014214171,2.2590000000000003
470,T MI MC,240621.61318459848,2.149
470,T MI_IDX MC,1436.26172084043,1.621
470,MI MI_IDX MC,5226133.38882053,1.036
470,T MI MI_IDX MC,202048.69095478265,2.799
471,T MI,147487.00000000003,1.996
471,T MI_IDX,629900.0,0.93
471,T MC,1307691.0,1.502
471,MI MI_IDX,589948.0,0.646
471,MI MC,2381451.000000001,0.876
471,MI_IDX MC,4741055.0,0.447
471,T MI MI_IDX,589948.0000000001,2.597
471,T MI MC,2381451.0000000005,3.192
471,T MI_IDX MC,3043580.0000000005,2.042
471,MI MI_IDX MC,9525804.000000004,0.9810000000000001
471,T MI MI_IDX MC,9525804.000000002,3.682
472,T MI,4712.000000000013,1.453
472,T MI_IDX,258.0,1.099
472,T MC,1029.0,1.573
472,MI MI_IDX,29399728.80008803,0.24000000000000002
472,MI MC,68916984.96081027,0.626
472,MI_IDX MC,4822598.0,0.486
472,T MI MI_IDX,11904.00000000001,1.941
472,T MI MC,182061.0000000001,2.436
472,T MI_IDX MC,2154.000000000004,2.1029999999999998
472,MI MI_IDX MC,272924079.8432411,0.687
472,T MI MI_IDX MC,716052.0000000003,2.926
473,T MI,1490.96862636368,1.6620000000000001
473,T MI_IDX,159.0,0.9970000000000001
473,T MC,293.0,1.3960000000000001
473,MI MI_IDX,2393832.0,0.636
473,MI MC,12518371.999999994,0.9740000000000001
473,MI_IDX MC,4822598.0,0.48500000000000004
473,T MI MI_IDX,5963.87450545472,2.0669999999999997
473,T MI MC,107349.74109818495,2.475
473,T MI_IDX MC,1172.0,1.996
473,MI MI_IDX MC,50073487.99999998,1.0610000000000002
473,T MI MI_IDX MC,429398.9643927398,2.955
474,T MI,687356.9999999998,1.435
474,T MI_IDX,23655.463040670365,1.1520000000000001
474,T MC,65577.99999999999,1.0959999999999999
474,MI MI_IDX,8453759.830019806,0.48700000000000004
474,MI MC,84708410.97826965,0.28400000000000003
474,MI_IDX MC,1778711.5894096042,0.43
474,T MI MI_IDX,403839.648917383,2.19
474,T MI MC,4340000.872950779,2.1879999999999997
474,T MI_IDX MC,65577.99999999999,1.822
474,MI MI_IDX MC,78759333.64337122,0.62
474,T MI MI_IDX MC,4340000.872950779,2.8310000000000004
475,T MI,6486.00000000007,1.432
475,T MI_IDX,45.1287693632418,1.062
475,T MC,727.9999999999999,1.247
475,MI MI_IDX,1769615.0,0.808
475,MI MC,13947179.000000004,0.924
475,MI_IDX MC,1274246.0,0.712
475,T MI MI_IDX,3183.293173179779,2.054
475,T MI MC,70476.99999999993,2.246
475,T MI_IDX MC,618.0430535864939,1.955
475,MI MI_IDX MC,13947179.000000004,1.238
475,T MI MI_IDX MC,68955.59570507852,2.842
476,T MI,209507.0,1.642
476,T MI_IDX,7887.135198220546,1.103
476,T MC,47312.00000000002,1.454
476,MI MI_IDX,1401902.0,0.759
476,MI MC,7658530.0,0.9169999999999999
476,MI_IDX MC,1274246.0,0.759
476,T MI MI_IDX,91326.7013007222,2.3289999999999997
476,T MI MC,757103.3045627935,2.7720000000000002
476,T MI_IDX MC,37656.4652801515,2.175
476,MI MI_IDX MC,7658530.0,1.1800000000000002
476,T MI MI_IDX MC,670827.6992393057,3.484
477,T MI,1617.0,1.609
477,T MI_IDX,41.07741893791298,1.631
477,T MC,293.0,1.724
477,MI MI_IDX,8453759.830019806,0.486
477,MI MC,45068081.20896321,0.62
477,MI_IDX MC,1300180.0,0.733
477,T MI MI_IDX,1617.0,2.436
477,T MI MC,113190.0,2.642
477,T MI_IDX MC,293.0,2.592
477,MI MI_IDX MC,44755754.20896321,0.873
477,T MI MI_IDX MC,113190.0,3.519
478,T MI,802140.0,1.911
478,T MI_IDX,629900.0,1.009
478,T MC,1231062.9999999998,1.317
478,MI MI_IDX,3092270.0,0.512
478,MI MC,5210731.760158985,0.518
478,MI_IDX MC,6195516.357638417,0.158
478,T MI MI_IDX,1592000.0,2.513
478,T MI MC,4228041.186447879,2.936
478,T MI_IDX MC,3281231.097864981,1.874
478,MI MI_IDX MC,20610347.04063594,0.634
478,T MI MI_IDX MC,13679044.745791515,3.516
479,T MI,1617.0,1.05
479,T MI_IDX,39.88047149542431,1.0430000000000001
479,T MC,293.0,0.9039999999999999
479,MI MI_IDX,8453759.830019806,0.481
479,MI MC,84708410.97826965,0.28600000000000003
479,MI_IDX MC,1778711.5894096042,0.435
479,T MI MI_IDX,1617.0,1.582
479,T MI MC,116424.0,1.444
479,T MI_IDX MC,293.0,1.575
479,MI MI_IDX MC,78759333.64337122,0.653
479,T MI MI_IDX MC,116424.0,2.075
480,T MI,502788.0,2.427
480,T MI_IDX,45976.23913610076,1.5410000000000001
480,T MC,114526.0,1.965
480,MI MI_IDX,1533909.0,0.749
480,MI MC,5662569.000000001,0.796
480,MI_IDX MC,1300180.0,0.6819999999999999
480,T MI MI_IDX,242687.6936341672,3.371
480,T MI MC,1149771.9999999998,3.895
480,T MI_IDX MC,105045.3675239288,2.904
480,MI MI_IDX MC,5662569.000000001,1.127
480,T MI MI_IDX MC,1092888.205143573,4.729
481,T MI,36811.05077922047,2.241
481,T MI_IDX,1988.0688656117677,1.686
481,T MC,10203.0,1.756
481,MI MI_IDX,8453759.830019806,0.48899999999999993
481,MI MC,84708410.97826965,0.287
481,MI_IDX MC,1778711.5894096042,0.43600000000000005
481,T MI MI_IDX,23620.33225905108,3.276
481,T MI MC,229079.65335611525,3.458
481,T MI_IDX MC,8850.294318541793,2.775
481,MI MI_IDX MC,78759333.64337122,0.643
481,T MI MI_IDX MC,218258.0079044496,4.391
482,T MI,14779319.0,0.414
482,T MI_IDX,459925.0,0.57
482,T MC,1334883.0,0.717
482,MI MI_IDX,8453759.830019806,0.486
482,MI MC,45068081.20896321,0.566
482,MI_IDX MC,1300180.0,0.6809999999999999
482,T MI MI_IDX,8610305.336463133,0.857
482,T MI MC,45937707.950156026,1.046
482,T MI_IDX MC,1300180.0,1.157
482,MI MI_IDX MC,44755754.20896321,0.876
482,T MI MI_IDX MC,45625380.950156026,1.439
483,T MI,12188.999999999998,2.012
483,T MI_IDX,128.0289930139039,1.392
483,T MC,1371.9999999999995,1.585
483,MI MI_IDX,598458.0,0.869
483,MI MC,12518371.999999994,0.992
483,MI_IDX MC,1274246.0,0.716
483,T MI MI_IDX,6135.414618529265,2.735
483,T MI MC,209715.99999999977,2.994
483,T MI_IDX MC,832.806179922563,2.363
483,MI MI_IDX MC,12518371.999999994,1.2899999999999998
483,T MI MI_IDX MC,202632.65916843663,3.7520000000000002
484,T MI,474443.0,0.723
484,T MI_IDX,459925.0,0.507
484,T MC,1274246.0,0.705
484,MI MI_IDX,474443.0,0.721
484,MI MC,5362926.0,0.833
484,MI_IDX MC,1274246.0,0.712
484,T MI MI_IDX,474443.0,1.1039999999999999
484,T MI MC,5362926.0,1.34
484,T MI_IDX MC,1274246.0,1.1260000000000001
484,MI MI_IDX MC,5362926.0,1.15
484,T MI MI_IDX MC,5362926.0,1.806
485,T MI,486557.9196000001,1.787
485,T MI_IDX,58600.0,0.887
485,T MC,114615.0,1.0759999999999998
485,MI MI_IDX,1946216.0,0.559
485,MI MC,7423720.064641213,0.589
485,MI_IDX MC,6195516.357638417,0.161
485,T MI MI_IDX,890168.0000000001,2.2680000000000002
485,T MI MC,2292252.0,2.559
485,T MI_IDX MC,423852.0,1.6260000000000001
485,MI MI_IDX MC,29694880.25856485,0.708
485,T MI MI_IDX MC,8892144.000000002,2.937
486,T MI,1617.0,1.379
486,T MI_IDX,159.0,0.829
486,T MC,293.0,0.8989999999999999
486,MI MI_IDX,2643692.0,0.588
486,MI MC,6778133.395003274,0.627
486,MI_IDX MC,6195516.357638417,0.16
486,T MI MI_IDX,6468.0,1.776
486,T MI MC,116424.0,1.821
486,T MI_IDX MC,1172.0,1.297
486,MI MI_IDX MC,27112533.580013096,0.726
486,T MI MI_IDX MC,465696.0,2.227
487,T MI,1617.0,1.6019999999999999
487,T MI_IDX,39.88047149542431,1.194
487,T MC,293.0,1.391
487,MI MI_IDX,1769615.0,0.815
487,MI MC,13947179.000000004,0.924
487,MI_IDX MC,1274246.0,0.71
487,T MI MI_IDX,1617.0,2.261
487,T MI MC,36039.0,2.4450000000000003
487,T MI_IDX MC,293.0,2.099
487,MI MI_IDX MC,13947179.000000004,1.242
487,T MI MI_IDX MC,36039.0,3.1380000000000003
488,T MI,1290.7469287469287,2.142
488,T MI_IDX,16.010728483164904,1.17
488,T MC,321.847578347579,1.198
488,MI MI_IDX,598458.0,0.867
488,MI MC,13168950.07993142,0.678
488,MI_IDX MC,1778711.5894096042,0.40700000000000003
488,T MI MI_IDX,1027.948470966384,3.0100000000000002
