QueryID,Tables,lpbound_Estimate
777,MI MI_IDX MK,112303.70448550799
777,MC MI MK,1576695.1437969892
777,MC MI MI_IDX,19152672.55484699
777,MC MI_IDX MK,46723.6718734732
777,MI MI_IDX MK T,112303.70448550799
777,MC MI MK T,1516596.7625310712
777,MC MI MI_IDX T,15378906.371934546
777,MC MI_IDX MK T,44942.72071278578
777,MC MI MI_IDX MK,6306780.575187942
777,MC MI MI_IDX MK T,6066387.0501243
778,MI T,6142.000000000008
778,MK T,1440873.9999999988
778,MI_IDX T,439282.9999999995
778,MC T,809459.9999999974
778,MI MK,1642703.4404624929
778,MI MI_IDX,22021.683147916898
778,MC MI,269986.9194937377
778,MI_IDX MK,16219594.070239816
778,MC MK,59253999.48506835
778,MC MI_IDX,6023891.641701857
778,MI MK T,1275376.964301463
778,MI MI_IDX T,22021.683147916898
778,MC MI T,217021.38928177714
778,MI_IDX MK T,5187399.264063063
778,MC MK T,20227389.902385086
778,MC MI_IDX T,2441870.006463799
778,MI MI_IDX MK,5889790.731334736
778,MC MI MK,72209124.31329067
778,MC MI MI_IDX,968017.9738152445
778,MC MI_IDX MK,223084658.23607254
778,MI MI_IDX MK T,4572769.033213769
778,MC MI MK T,45175283.25021891
778,MC MI MI_IDX T,778114.0135271929
778,MC MI_IDX MK T,74922016.88046469
778,MC MI MI_IDX MK,259086292.99676263
778,MC MI MI_IDX MK T,171024464.24325576
779,MI T,8301049.0000000065
779,MK T,2886675.0
779,MI_IDX T,262144.0
779,MC T,1274245.9999999981
779,MI MK,370148895.2568964
779,MI MI_IDX,8927314.000000006
779,MC MI,62074790.8238554
779,MI_IDX MK,4523930.000000002
779,MC MK,42993041.665412776
779,MC MI_IDX,1274246.0000000012
779,MI MK T,316395311.68192166
779,MI MI_IDX T,6285995.000000004
779,MC MI T,56779421.66263841
779,MI_IDX MK T,2886675.0
779,MC MK T,39314886.14986725
779,MC MI_IDX T,1274246.0000000012
779,MI MI_IDX MK,370148895.2568964
779,MC MI MK,9264364752.636738
779,MC MI MI_IDX,60742999.4599034
779,MC MI_IDX MK,42993041.665412776
779,MI MI_IDX MK T,316395311.6819232
779,MC MI MK T,8078509506.068036
779,MC MI MI_IDX T,56779421.66263827
779,MC MI_IDX MK T,39314886.14986735
779,MC MI MI_IDX MK,9264364752.636784
779,MC MI MI_IDX MK T,8078509506.068036
780,MI T,598457.0000000003
780,MK T,1440873.9999999988
780,MI_IDX T,262144.0
780,MC T,809459.9999999974
780,MI MK,72173591.01229706
780,MI MI_IDX,598457.0000000003
780,MC MI,11480245.629404077
780,MI_IDX MK,4523930.000000002
780,MC MK,42993041.665412776
780,MC MI_IDX,1274246.0000000012
780,MI MK T,41881091.485702835
780,MI MI_IDX T,598457.0000000003
780,MC MI T,9707230.519327562
780,MI_IDX MK T,1440873.9999999988
780,MC MK T,20227389.902385086
780,MC MI_IDX T,809459.9999999994
780,MI MI_IDX MK,72173591.01229706
780,MC MI MK,1846667134.4715343
780,MC MI MI_IDX,11480245.629404077
780,MC MI_IDX MK,42993041.665412776
780,MI MI_IDX MK T,41881091.485702835
780,MC MI MK T,1244058994.5060055
780,MC MI MI_IDX T,9707230.519327562
780,MC MI_IDX MK T,20227389.902385037
780,MC MI MI_IDX MK,1846667134.4715297
780,MC MI MI_IDX MK T,1244058994.5060024
781,MI T,5837584.000000003
781,MK T,608.0000000000007
781,MI_IDX T,262144.0
781,MC T,1070559.9999999984
781,MI MK,350595.51823718485
781,MI MI_IDX,8927314.000000006
781,MC MI,62074790.8238554
781,MI_IDX MK,608.0000000000007
781,MC MK,28232.758824892528
781,MC MI_IDX,1274246.0000000012
781,MI MK T,321137.88351933047
781,MI MI_IDX T,5837584.000000003
781,MC MI T,37817083.61819649
781,MI_IDX MK T,608.0000000000014
781,MC MK T,27150.32197343372
781,MC MI_IDX T,1070560.000000001
781,MI MI_IDX MK,350595.51823718485
781,MC MI MK,16280063.67019515
781,MC MI MI_IDX,60742999.4599034
781,MC MI_IDX MK,28232.758824892564
781,MI MI_IDX MK T,321137.8835193312
781,MC MI MK T,14340455.485883005
781,MC MI MI_IDX T,37817083.61819649
781,MC MI_IDX MK T,27150.321973433787
781,MC MI MI_IDX MK,16280063.67019515
781,MC MI MI_IDX MK T,14340455.485883005
782,MI T,140064.99999999988
782,MK T,3830.000000000003
782,MI_IDX T,65536.0
782,MC T,200367.99999999994
782,MI MK,26626.527020024965
782,MI MI_IDX,140064.99999999988
782,MC MI,1473495.5600815334
782,MI_IDX MK,3829.999999999998
782,MC MK,119934.33638717029
782,MC MI_IDX,1274246.0000000012
782,MI MK T,26626.527020024998
782,MI MI_IDX T,140064.99999999988
782,MC MI T,466966.28829927347
782,MI_IDX MK T,3830.000000000003
782,MC MK T,39469.83614469463
782,MC MI_IDX T,200367.99999999994
782,MI MI_IDX MK,26626.527020024965
782,MC MI MK,833939.616962683
782,MC MI MI_IDX,1473495.5600815334
782,MC MI_IDX MK,119934.33638717029
782,MI MI_IDX MK T,26626.527020024965
782,MC MI MK T,274445.67608919874
782,MC MI MI_IDX T,466966.28829927463
782,MC MI_IDX MK T,39469.836144694586
782,MC MI MI_IDX MK,833939.616962683
782,MC MI MI_IDX MK T,274445.67608919874
783,MI T,3036718.99999999
783,MK T,132.00000000000009
783,MI_IDX T,262144.0
783,MC T,1070559.9999999984
783,MI MK,11931.527308791312
783,MI MI_IDX,2668954.293393758
783,MC MI,10453376.71539582
783,MI_IDX MK,132.0
783,MC MK,7712.594097808338
783,MC MI_IDX,1274246.0000000012
783,MI MK T,11931.527308791312
783,MI MI_IDX T,2014965.3807368502
783,MC MI T,9655966.030802501
783,MI_IDX MK T,132.00000000000009
783,MC MK T,7384.141510181699
783,MC MI_IDX T,1070560.000000001
783,MI MI_IDX MK,11931.527308791312
783,MC MI MK,697144.1446941132
783,MC MI MI_IDX,10453376.715395872
783,MC MI_IDX MK,7712.594097808328
783,MI MI_IDX MK T,11931.527308791312
783,MC MI MK T,667455.1975811546
783,MC MI MI_IDX T,9655966.030802526
783,MC MI_IDX MK T,7384.141510181699
783,MC MI MI_IDX MK,697144.1446941132
783,MC MI MI_IDX MK T,667455.1975811546
784,MI T,368217.9999999999
784,MK T,285.00000000000017
784,MI_IDX T,250.0
784,MC T,493889.9999999999
784,MI MK,32741.60752746821
784,MI MI_IDX,30002.91355962245
784,MC MI,6601673.560251189
784,MI_IDX MK,250.0
784,MC MK,14943.618746024738
784,MC MI_IDX,13174.900379129984
784,MI MK T,32741.60752746821
784,MI MI_IDX T,30002.91355962245
784,MC MI T,4236317.189036714
784,MI_IDX MK T,250.0
784,MC MK T,12800.254714804501
784,MC MI_IDX T,11476.194560365904
784,MI MI_IDX MK,30002.91355962245
784,MC MI MK,1716765.2632366938
784,MC MI MI_IDX,1581141.5889266978
784,MC MI_IDX MK,13174.900379129984
784,MI MI_IDX MK T,30002.91355962245
784,MC MI MK T,1470529.5302587855
784,MC MI MI_IDX T,1377277.093552272
784,MC MI_IDX MK T,11476.194560365919
784,MC MI MI_IDX MK,1581141.5889266978
784,MC MI MI_IDX MK T,1377277.093552272
785,MI T,10709.999999999989
785,MK T,132.00000000000009
785,MI_IDX T,256.00000000000034
785,MC T,1469.0000000000007
785,MI MK,120205.49984505685
785,MI MI_IDX,8927314.000000006
785,MC MI,62074790.8238554
785,MI_IDX MK,132.0
785,MC MK,7712.594097808338
785,MC MI_IDX,1274246.0000000012
785,MI MK T,17494.93166605687
785,MI MI_IDX T,10710.000000000002
785,MC MI T,181362.76440879458
785,MI_IDX MK T,132.00000000000009
785,MC MK T,1378.756323648237
785,MC MI_IDX T,1469.0000000000025
785,MI MI_IDX MK,120205.49984505685
785,MC MI MK,7026725.477580082
785,MC MI MI_IDX,60742999.4599034
785,MC MI_IDX MK,7712.594097808328
785,MI MI_IDX MK T,17494.93166605687
785,MC MI MK T,671772.1067733575
785,MC MI MI_IDX T,181362.76440879458
785,MC MI_IDX MK T,1378.7563236482388
785,MC MI MI_IDX MK,7026725.477580082
785,MC MI MI_IDX MK T,671772.1067733575
786,MI T,486553.9999999999
786,MK T,4407.999999999995
786,MI_IDX T,459924.99999999965
786,MC T,1274246.0000000012
786,MI MK,108208.17010652923
786,MI MI_IDX,486553.9999999999
786,MC MI,5120978.086889269
786,MI_IDX MK,4407.999999999995
786,MC MK,133233.15484452984
786,MC MI_IDX,1274246.0000000012
786,MI MK T,108208.17010652895
786,MI MI_IDX T,486553.9999999999
786,MC MI T,5120978.086889256
786,MI_IDX MK T,4407.99999999999
786,MC MK T,133233.15484452984
786,MC MI_IDX T,1274246.0000000012
786,MI MI_IDX MK,108208.17010652895
786,MC MI MK,3270625.2003735094
786,MC MI MI_IDX,5120978.086889256
786,MC MI_IDX MK,133233.15484452984
786,MI MI_IDX MK T,108208.17010652895
786,MC MI MK T,3270625.2003735094
786,MC MI MI_IDX T,5120978.086889269
786,MC MI_IDX MK T,133233.15484452984
786,MC MI MI_IDX MK,3270625.2003735094
786,MC MI MI_IDX MK T,3270625.2003735015
787,MI T,109033.99999999981
787,MK T,2886675.0
787,MI_IDX T,262144.0
787,MC T,1307689.9999999956
787,MI MK,23948694.308363907
787,MI MI_IDX,109034.00000000009
787,MC MI,4039489.657812673
787,MI_IDX MK,4523930.000000002
787,MC MK,59253999.48506835
787,MC MI_IDX,1901965.0000000014
787,MI MK T,23624394.54522871
787,MI MI_IDX T,109033.99999999981
787,MC MI T,3985360.3822762785
787,MI_IDX MK T,2886675.0
787,MC MK T,46188273.58512904
787,MC MI_IDX T,1307689.9999999988
787,MI MI_IDX MK,23948694.308363907
787,MC MI MK,887250793.1173134
787,MC MI MI_IDX,4039489.6578126634
787,MC MI_IDX MK,59253999.48506835
787,MI MI_IDX MK T,23624394.545228653
787,MC MI MK T,863507952.3434731
787,MC MI MI_IDX T,3985360.3822762785
787,MC MI_IDX MK T,46188273.58512916
787,MC MI MI_IDX MK,887250793.1173134
787,MC MI MI_IDX MK T,863507952.3434731
788,MI T,598457.0000000003
788,MK T,2840.000000000001
788,MI_IDX T,581579.9999999995
788,MC T,1070559.9999999984
788,MI MK,239308.92810340298
788,MI MI_IDX,2199313.1777394875
788,MC MI,11480245.629404077
788,MI_IDX MK,9434.054587932502
788,MC MK,95862.55861054457
788,MC MI_IDX,4100660.908492193
788,MI MK T,239308.92810340357
788,MI MI_IDX T,2199313.1777394875
788,MC MI T,10456667.881221049
788,MI_IDX MK T,9434.054587932515
788,MC MK T,89201.53927499839
788,MC MI_IDX T,3220755.914818744
788,MI MI_IDX MK,795424.872812795
788,MC MI MK,8094612.626331635
788,MC MI MI_IDX,42189590.05648625
788,MC MI_IDX MK,318441.06016575923
788,MI MI_IDX MK T,795424.8728127931
788,MC MI MK T,7532157.669993527
788,MC MI MI_IDX T,38427969.70611881
788,MC MI_IDX MK T,296314.15170702094
788,MC MI MI_IDX MK,27395189.206551578
788,MC MI MI_IDX MK T,25491631.78381316
789,MI T,115135.00000000007
789,MK T,85217.99999999999
789,MI_IDX T,8192.000000000011
789,MC T,30002.00000000004
789,MI MK,72173591.01229706
789,MI MI_IDX,598457.0000000003
789,MC MI,11480245.629404077
789,MI_IDX MK,4523930.000000002
789,MC MK,42993041.665412776
789,MC MI_IDX,1274246.0000000012
789,MI MK T,3329076.514734674
789,MI MI_IDX T,115135.00000000036
789,MC MI T,585188.466918139
789,MI_IDX MK T,85218.0000000002
789,MC MK T,642060.2162320889
789,MC MI_IDX T,30002.000000000076
789,MI MI_IDX MK,72173591.01229706
789,MC MI MK,1846667134.4715343
789,MC MI MI_IDX,11480245.629404077
789,MC MI_IDX MK,42993041.665412776
789,MI MI_IDX MK T,3329076.514734674
789,MC MI MK T,45910889.19801113
789,MC MI MI_IDX T,585188.4669181376
789,MC MI_IDX MK T,642060.2162320889
789,MC MI MI_IDX MK,1846667134.4715297
789,MC MI MI_IDX MK T,45910889.19801113
790,MI T,8301049.0000000065
790,MK T,2886675.0
790,MI_IDX T,262144.0
790,MC T,1274245.9999999981
790,MI MK,370148895.2568964
790,MI MI_IDX,8927314.000000006
790,MC MI,62074790.8238554
790,MI_IDX MK,4523930.000000002
790,MC MK,42993041.665412776
790,MC MI_IDX,1274246.0000000012
790,MI MK T,316395311.68192166
790,MI MI_IDX T,6285995.000000004
790,MC MI T,56779421.66263841
790,MI_IDX MK T,2886675.0
790,MC MK T,39314886.14986725
790,MC MI_IDX T,1274246.0000000012
790,MI MI_IDX MK,370148895.2568964
790,MC MI MK,9264364752.636738
790,MC MI MI_IDX,60742999.4599034
790,MC MI_IDX MK,42993041.665412776
790,MI MI_IDX MK T,316395311.6819232
790,MC MI MK T,8078509506.068036
790,MC MI MI_IDX T,56779421.66263827
790,MC MI_IDX MK T,39314886.14986735
790,MC MI MI_IDX MK,9264364752.636784
790,MC MI MI_IDX MK T,8078509506.068036
791,MI T,368217.9999999999
791,MK T,2886675.0
791,MI_IDX T,262144.0
791,MC T,1274245.9999999981
791,MI MK,40322990.92051744
791,MI MI_IDX,368217.9999999999
791,MC MI,6601673.560251189
791,MI_IDX MK,4523930.000000002
791,MC MK,42993041.665412776
791,MC MI_IDX,1274246.0000000012
791,MI MK T,36911166.32918215
791,MI MI_IDX T,368217.9999999999
791,MC MI T,6601673.560251189
791,MI_IDX MK T,2886675.0
791,MC MK T,39314886.14986725
791,MC MI_IDX T,1274246.0000000012
791,MI MI_IDX MK,40322990.92051744
791,MC MI MK,1026615450.4011352
791,MC MI MI_IDX,6601673.560251189
791,MC MI_IDX MK,42993041.665412776
791,MI MI_IDX MK T,36911166.32918224
791,MC MI MK T,1007855307.0559524
791,MC MI MI_IDX T,6601673.560251205
791,MC MI_IDX MK T,39314886.14986735
791,MC MI MI_IDX MK,1026615450.4011326
791,MC MI MI_IDX MK T,1007855307.0559549
792,MI T,4426280.999999995
792,MK T,2299.9999999999995
792,MI_IDX T,439282.9999999995
792,MC T,809459.9999999974
792,MI MK,868171.2838489874
792,MI MI_IDX,29938052.146570895
792,MC MI,89174138.61208905
792,MI_IDX MK,7844.651448755034
792,MC MK,90369.223676357
792,MC MI_IDX,6023891.641701857
792,MI MK T,616442.4552838008
792,MI MI_IDX T,13662449.162707025
792,MC MI T,28786068.45357675
792,MI_IDX MK T,7844.651448755034
792,MC MK T,72059.76294461603
792,MC MI_IDX T,2441870.006463799
792,MI MI_IDX MK,2961087.4433102077
792,MC MI MK,34111289.10414742
792,MC MI MI_IDX,315186615.0853899
792,MC MI_IDX MK,308223.9397546094
792,MI MI_IDX MK T,2102511.391267909
792,MC MI MK T,19313346.607281707
792,MC MI MI_IDX T,106623262.66557972
792,MC MI_IDX MK T,245775.53207844633
792,MC MI MI_IDX MK,116343988.47380546
792,MC MI MI_IDX MK T,65872379.32309574
793,MI T,6662742.000000004
793,MK T,3129.0
793,MI_IDX T,626561.0000000002
793,MC T,1117389.9999999965
793,MI MK,1014554.6996229393
793,MI MI_IDX,29938052.146570895
793,MC MI,89174138.61208905
793,MI_IDX MK,10253.678421918381
793,MC MK,111903.27787732163
793,MC MI_IDX,6023891.641701857
793,MI MK T,781783.4218036133
793,MI MI_IDX T,19135799.93247262
793,MC MI T,38808998.49952048
793,MI_IDX MK T,10253.678421918381
793,MC MK T,102600.14094568983
793,MC MI_IDX T,3403118.650161157
793,MI MI_IDX MK,3328274.5251066065
793,MC MI MK,36845266.90760051
793,MC MI MI_IDX,315186615.0853899
793,MC MI_IDX MK,366705.08971320896
793,MI MI_IDX MK T,2561890.636868391
793,MC MI MK T,25650908.514015403
793,MC MI MI_IDX T,145567633.48997337
793,MC MI_IDX MK T,336218.8722597014
793,MC MI MI_IDX MK,125440353.2976232
793,MC MI MI_IDX MK T,84260383.53411771
794,MI T,6482.000000000004
794,MK T,132.00000000000009
794,MI_IDX T,629900.0000000003
794,MC T,1274245.9999999981
794,MI MK,1958.159850471867
794,MI MI_IDX,23183.236897434002
794,MC MI,255056.63035223557
794,MI_IDX MK,528.0000000000003
794,MC MK,7712.594097808338
794,MC MI_IDX,4100660.908492193
794,MI MK T,1958.159850471867
794,MI MI_IDX T,23183.236897434002
794,MC MI T,255056.63035223557
794,MI_IDX MK T,528.0000000000003
794,MC MK T,7712.594097808347
794,MC MI_IDX T,3652370.9493423314
794,MI MI_IDX MK,7832.639401887468
794,MC MI MK,137282.08454107158
794,MC MI MI_IDX,912224.3572534912
794,MC MI_IDX MK,30850.37639123339
794,MI MI_IDX MK T,7832.639401887487
794,MC MI MK T,137282.08454107158
794,MC MI MI_IDX T,912224.3572534912
794,MC MI_IDX MK T,30850.37639123339
794,MC MI MI_IDX MK,549128.3381642863
794,MC MI MI_IDX MK T,549128.3381642863
795,MI T,707391.9999999992
795,MK T,1468.9999999999989
795,MI_IDX T,60682.999999999956
795,MC T,114616.00000000012
795,MI MK,90201.8230039936
795,MI MI_IDX,8008622.936345844
795,MC MI,10453376.71539582
795,MI_IDX MK,5030.305622565409
795,MC MK,57711.14752766068
795,MC MI_IDX,4100660.908492193
795,MI MK T,90201.8230039936
795,MI MI_IDX T,1679306.3990103104
795,MC MI T,3330661.973676075
795,MI_IDX MK T,5030.305622565404
795,MC MK T,30417.398643308057
795,MC MI_IDX T,348218.7627177123
795,MI MI_IDX MK,308878.6503898149
795,MC MI MK,3543669.649181358
795,MC MI MI_IDX,41813506.86158338
795,MC MI_IDX MK,197620.63301095547
795,MI MI_IDX MK T,308878.6503898149
795,MC MI MK T,1867736.4252318519
795,MC MI MI_IDX T,10118997.273543121
795,MC MI_IDX MK T,104158.48292664812
795,MC MI MI_IDX MK,12134609.503602007
795,MC MI MI_IDX MK T,6395701.185373715
796,MI T,18213.999999999978
796,MK T,2886675.0
796,MI_IDX T,262144.0
796,MC T,1274245.9999999981
796,MI MK,3538673.640081437
796,MI MI_IDX,18214.000000000004
796,MC MI,536850.7746125335
796,MI_IDX MK,4523930.000000002
796,MC MK,42993041.665412776
796,MC MI_IDX,1274246.0000000012
796,MI MK T,3487397.90305165
796,MI MI_IDX T,18213.999999999978
796,MC MI T,536850.7746125348
796,MI_IDX MK T,2886675.0
796,MC MK T,39314886.14986725
796,MC MI_IDX T,1274246.0000000012
796,MI MI_IDX MK,3538673.640081437
796,MC MI MK,107189631.38487424
796,MC MI MI_IDX,536850.7746125335
796,MC MI_IDX MK,42993041.665412776
796,MI MI_IDX MK T,3487397.903051642
796,MC MI MK T,105738129.6194302
796,MC MI MI_IDX T,536850.7746125335
796,MC MI_IDX MK T,39314886.14986735
796,MC MI MI_IDX MK,107189631.38487372
796,MC MI MI_IDX MK T,105738129.61942968
797,MI T,14779356.000000013
797,MK T,132.00000000000009
797,MI_IDX T,459924.99999999965
797,MC T,2584550.9999999967
797,MI MK,120205.49984505685
797,MI MI_IDX,8927314.000000006
797,MC MI,89174138.61208905
797,MI_IDX MK,132.0
797,MC MK,8119.010299093786
797,MC MI_IDX,1901965.0000000014
797,MI MK T,120205.49984505685
797,MI MI_IDX T,8927314.000000006
797,MC MI T,88919287.69797601
797,MI_IDX MK T,132.00000000000009
797,MC MK T,8119.010299093796
797,MC MI_IDX T,1901965.0000000014
797,MI MI_IDX MK,120205.49984505685
797,MC MI MK,7398147.251027724
797,MC MI MI_IDX,83717399.82319453
797,MC MI_IDX MK,8119.010299093776
797,MI MI_IDX MK T,120205.49984505685
797,MC MI MK T,7398147.2510277415
797,MC MI MI_IDX T,83717399.82319453
797,MC MI_IDX MK T,8119.010299093796
797,MC MI MI_IDX MK,7398147.251027724
797,MC MI MI_IDX MK T,7398147.251027724
798,MI T,598457.0000000003
798,MK T,580759.9999999993
798,MI_IDX T,32768.0
798,MC T,375285.99999999866
798,MI MK,72173591.01229706
798,MI MI_IDX,598457.0000000003
798,MC MI,11480245.629404077
798,MI_IDX MK,4523930.000000002
798,MC MK,42993041.665412776
798,MC MI_IDX,1274246.0000000012
798,MI MK T,24365024.875793196
798,MI MI_IDX T,598456.999999999
798,MC MI T,5686620.633260145
798,MI_IDX MK T,580759.9999999993
798,MC MK T,6885543.214766414
798,MC MI_IDX T,229476.263800855
798,MI MI_IDX MK,72173591.01229706
798,MC MI MK,1846667134.4715343
798,MC MI MI_IDX,11480245.629404077
798,MC MI_IDX MK,42993041.665412776
798,MI MI_IDX MK T,24365024.875793017
798,MC MI MK T,612070416.5199254
798,MC MI MI_IDX T,5686620.633260131
798,MC MI_IDX MK T,6885543.214766364
798,MC MI MI_IDX MK,1846667134.4715297
798,MC MI MI_IDX MK T,612070416.5199269
799,MI T,1057.9999999999989
799,MK T,65.23802572120039
799,MI_IDX T,64.00000000000004
799,MC T,215.99999999999983
799,MI MK,39005.16076424202
799,MI MI_IDX,598457.0000000003
799,MC MI,13790083.834415473
799,MI_IDX MK,132.0
799,MC MK,8119.010299093786
799,MC MI_IDX,1901965.0000000014
799,MI MK T,1587.3934609919493
799,MI MI_IDX T,1058.0000000000016
799,MC MI T,4059.9285708002253
799,MI_IDX MK T,65.23802572120039
799,MC MK T,340.1617262420924
799,MC MI_IDX T,216.00000000000023
799,MI MI_IDX MK,39005.16076424202
799,MC MI MK,2399115.9239597726
799,MC MI MI_IDX,13790083.83441544
799,MC MI_IDX MK,8119.010299093776
799,MI MI_IDX MK T,1587.3934609919493
799,MC MI MK T,15452.927092628506
799,MC MI MI_IDX T,4059.9285708002353
799,MC MI_IDX MK T,340.1617262420924
799,MC MI MI_IDX MK,2399115.9239597726
799,MC MI MI_IDX MK T,15452.927092628486
800,MI T,598457.0000000003
800,MK T,132.00000000000009
800,MI_IDX T,32768.0
800,MC T,114526.00000000004
800,MI MK,39005.16076424202
800,MI MI_IDX,598457.0000000003
800,MC MI,11480245.629404077
800,MI_IDX MK,132.0
800,MC MK,7712.594097808338
800,MC MI_IDX,1274246.0000000012
800,MI MK T,33746.553912951276
800,MI MI_IDX T,598456.999999999
800,MC MI T,2836225.8182239146
800,MI_IDX MK T,132.00000000000009
800,MC MK T,5000.77995627183
800,MC MI_IDX T,114526.00000000004
800,MI MI_IDX MK,39005.16076424202
800,MC MI MK,2279022.520411807
800,MC MI MI_IDX,11480245.629404077
800,MC MI_IDX MK,7712.594097808328
800,MI MI_IDX MK T,33746.553912951276
800,MC MI MK T,1313413.403753536
800,MC MI MI_IDX T,2836225.8182239146
800,MC MI_IDX MK T,5000.77995627183
800,MC MI MI_IDX MK,2279022.520411807
800,MC MI MI_IDX MK T,1313413.403753533
801,MI T,180111.99999999997
801,MK T,2886675.0
801,MI_IDX T,629900.0000000003
801,MC T,1307689.9999999956
801,MI MK,30066489.98732555
801,MI MI_IDX,670966.0422613057
801,MC MI,5366085.427961505
801,MI_IDX MK,16219594.070239816
801,MC MK,59253999.48506835
801,MC MI_IDX,6023891.641701857
801,MI MK T,29214168.186383817
801,MI MI_IDX T,670966.0422613057
801,MC MI T,5188742.183062281
801,MI_IDX MK T,10294105.78589649
801,MC MK T,46188273.58512904
801,MC MI_IDX T,4001854.3915422205
801,MI MI_IDX MK,112005828.54826441
801,MC MI MK,953238921.8860853
801,MC MI MI_IDX,19990123.378983054
801,MC MI_IDX MK,223084658.23607254
801,MI MI_IDX MK T,108830698.70954794
801,MC MI MK T,919046955.3292519
801,MC MI MI_IDX T,19329471.700295296
801,MC MI_IDX MK T,171683027.77185622
801,MC MI MI_IDX MK,3812955687.5443316
801,MC MI MI_IDX MK T,3676187821.3169894
802,MI T,13510210.000000015
802,MK T,4626.000000000002
802,MI_IDX T,459924.99999999965
802,MC T,1274246.0000000012
802,MI MK,1321356.287777069
802,MI MI_IDX,8927314.000000006
802,MC MI,62074790.8238554
802,MI_IDX MK,4626.000000000007
802,MC MK,138189.82735193887
802,MC MI_IDX,1274246.0000000012
802,MI MK T,1321356.287777069
802,MI MI_IDX T,8927314.000000006
802,MC MI T,62074790.8238554
802,MI_IDX MK T,4626.000000000007
802,MC MK T,138189.82735193887
802,MC MI_IDX T,1274246.0000000012
802,MI MI_IDX MK,1321356.2877770723
802,MC MI MK,39522962.8824541
802,MC MI MI_IDX,60742999.4599034
802,MC MI_IDX MK,138189.82735193922
802,MI MI_IDX MK T,1321356.2877770658
802,MC MI MK T,39522962.8824541
802,MC MI MI_IDX T,60742999.4599034
802,MC MI_IDX MK T,138189.82735193853
802,MC MI MI_IDX MK,39522962.8824541
802,MC MI MI_IDX MK T,39522962.8824541
803,MI T,14779356.000000013
803,MK T,4499965.999999994
803,MI_IDX T,459924.99999999965
803,MC T,1334882.9999999995
803,MI MK,370148895.2568964
803,MI MI_IDX,8927314.000000006
803,MC MI,39397767.531991325
803,MI_IDX MK,4523930.000000002
803,MC MK,24626110.318643
803,MC MI_IDX,1143296.3862336813
803,MI MK T,369740453.27273035
803,MI MI_IDX T,8927314.000000006
803,MC MI T,39397767.53199113
803,MI_IDX MK T,4499966.000000006
803,MC MK T,24564463.33993862
803,MC MI_IDX T,1143296.3862336813
803,MI MI_IDX MK,370148895.2568964
803,MC MI MK,4198881445.636746
803,MC MI MI_IDX,38552503.20066263
803,MC MI_IDX MK,24626110.318643
803,MI MI_IDX MK T,369740453.2727294
803,MC MI MK T,4197888740.2738514
803,MC MI MI_IDX T,38552503.20066263
803,MC MI_IDX MK T,24564463.33993856
803,MC MI MI_IDX MK,4198881445.6367564
803,MC MI MI_IDX MK T,4197888740.273862
804,MI T,147487.00000000012
804,MK T,268.9999999999995
804,MI_IDX T,1379854.999999997
804,MC T,2584550.9999999967
804,MI MK,33326.78253595003
804,MI MI_IDX,548736.3805185985
804,MC MI,5147772.805635911
804,MI_IDX MK,1075.999999999998
804,MC MK,15113.094530783943
804,MC MI_IDX,6023891.641701857
804,MI MK T,33326.782535949984
804,MI MI_IDX T,548736.3805185971
804,MC MI T,5147772.805635911
804,MI_IDX MK T,1075.9999999999968
804,MC MK T,15113.094530783925
804,MC MI_IDX T,6023813.789337917
804,MI MI_IDX MK,133307.13014379994
804,MC MI MK,1872382.2114226485
804,MC MI MI_IDX,19152672.55484699
804,MC MI_IDX MK,60452.3781231357
804,MI MI_IDX MK T,133307.13014379962
804,MC MI MK T,1872382.2114226439
804,MC MI MI_IDX T,19152672.554846946
804,MC MI_IDX MK T,60452.378123135546
804,MC MI MI_IDX MK,7489528.845690575
804,MC MI MI_IDX MK T,7489528.845690575
805,MI T,1959.000000000001
805,MK T,667.0
805,MI_IDX T,127.99999999999991
805,MC T,341.9999999999999
805,MI MK,370148895.2568964
805,MI MI_IDX,8927314.000000006
805,MC MI,62074790.8238554
805,MI_IDX MK,4523930.000000002
805,MC MK,42993041.665412776
805,MC MI_IDX,1274246.0000000012
805,MI MK T,41389.47136779578
805,MI MI_IDX T,1958.9999999999984
805,MC MI T,8842.181291966364
805,MI_IDX MK T,666.9999999999991
805,MC MK T,7623.10322613071
805,MC MI_IDX T,341.9999999999999
805,MI MI_IDX MK,370148895.2568964
805,MC MI MK,9264364752.636738
805,MC MI MI_IDX,60742999.4599034
805,MC MI_IDX MK,42993041.665412776
805,MI MI_IDX MK T,41389.47136779578
805,MC MI MK T,543582.2480731682
805,MC MI MI_IDX T,8842.181291966364
805,MC MI_IDX MK T,7623.10322613071
805,MC MI MI_IDX MK,9264364752.636784
805,MC MI MI_IDX MK T,543582.2480731682
806,MI T,8301049.0000000065
806,MK T,2886675.0
806,MI_IDX T,629900.0000000003
806,MC T,1307689.9999999956
806,MI MK,370148895.2568964
806,MI MI_IDX,29938052.146570895
806,MC MI,89174138.61208905
806,MI_IDX MK,16219594.070239816
806,MC MK,59253999.48506835
806,MC MI_IDX,6023891.641701857
806,MI MK T,316395311.68192166
806,MI MI_IDX T,20648871.780291516
806,MC MI T,66706118.6890454
806,MI_IDX MK T,10294105.78589649
806,MC MK T,46188273.58512904
806,MC MI_IDX T,4001854.3915422205
806,MI MI_IDX MK,1480595581.0275855
