QueryID,Tables,duckdb_Estimate,duckdb_InferenceTime
112,MI T,39716,12.228727340698242
112,MK T,944777,4.438877105712891
112,MI MK,355327,3.725767135620117
112,MI MK T,66587,5.228757858276367
113,MI T,1576,469.7270393371582
113,MK T,7498,15.918731689453125
113,MI MK,71065,25.627851486206055
113,MI MK T,528,22.122859954833984
114,MI T,2316812,11.685609817504883
114,MK T,13,13.031482696533203
114,MI MK,439,2.4619102478027344
114,MI MK T,68,9.110450744628906
115,MI T,1576,107.31077194213867
115,MK T,0,18.656253814697266
115,MI MK,6,11.06715202331543
115,MI MK T,0,17.690181732177734
116,MI T,33097,42.165279388427734
116,MK T,13,14.056921005249023
116,MI MK,6,4.374265670776367
116,MI MK T,0,14.095067977905273
117,MI T,10,58.25209617614746
117,MK T,0,9.650945663452148
117,MI MK,6,5.149364471435547
117,MI MK T,0,15.405416488647461
118,MI T,1576,4.91786003112793
118,MK T,37491,4.956722259521484
118,MI MK,355327,4.626274108886719
118,MI MK T,2642,6.626367568969727
119,MI T,2316812,12.365341186523438
119,MK T,157463,15.87057113647461
119,MI MK,4974583,1.5151500701904297
119,MI MK T,776853,13.424873352050781
120,MI T,33097,17.19808578491211
120,MK T,157463,10.071516036987305
120,MI MK,71065,10.736227035522461
120,MI MK T,11097,16.94774627685547
121,MI T,33097,216.0625457763672
121,MK T,13,6.294488906860352
121,MI MK,6,14.90926742553711
121,MI MK T,0,18.98026466369629
122,MI T,33097,31.572818756103516
122,MK T,157463,12.68625259399414
122,MI MK,71065,24.295568466186523
122,MI MK T,11097,26.844024658203125
123,MI T,2316812,9.644031524658203
123,MK T,157463,15.566110610961914
123,MI MK,4974583,2.3527145385742188
123,MI MK T,776853,12.363195419311523
124,MI T,2780168,3.528594970703125
124,MK T,16,3.116607666015625
124,MI MK,439,1.3964176177978516
124,MI MK T,82,5.1670074462890625
125,MI T,10,213.44995498657227
125,MK T,48,16.764163970947266
125,MI MK,71065,18.658876419067383
125,MI MK T,3,19.469738006591797
126,MI T,10,203.28855514526367
126,MK T,48,5.339860916137695
126,MI MK,71065,17.17662811279297
126,MI MK T,3,10.62917709350586
127,MI T,33097,14.129638671875
127,MK T,13,16.477584838867188
127,MI MK,6,8.577346801757812
127,MI MK T,0,11.030197143554688
128,MI T,10,33.29658508300781
128,MK T,48,9.735107421875
128,MI MK,71065,2.8650760650634766
128,MI MK T,3,7.310628890991211
129,MI T,33097,7.446527481079102
129,MK T,157463,8.902549743652344
129,MI MK,71065,3.966093063354492
129,MI MK T,11097,14.432668685913086
130,MI T,33097,15.774726867675781
130,MK T,787316,11.669635772705078
130,MI MK,355327,14.62864875793457
130,MI MK T,55489,19.107341766357422
131,MI T,33097,31.786680221557617
131,MK T,157463,12.06350326538086
131,MI MK,71065,5.481719970703125
131,MI MK T,11097,11.708736419677734
132,MI T,2316812,11.577129364013672
132,MK T,157463,11.993169784545898
132,MI MK,4974583,3.1533241271972656
132,MI MK T,776853,13.469219207763672
133,MI T,33097,15.393972396850586
133,MK T,13,11.797904968261719
133,MI MK,6,9.572744369506836
133,MI MK T,0,16.370296478271484
134,MI T,39716,103.01709175109863
134,MK T,16,10.677099227905273
134,MI MK,6,9.115219116210938
134,MI MK T,1,12.14456558227539
135,MI T,2780168,2.308368682861328
135,MK T,188955,9.088277816772461
135,MI MK,4974583,2.0835399627685547
135,MI MK T,932221,3.8619041442871094
136,MI T,2316812,14.162540435791016
136,MK T,157463,16.240835189819336
136,MI MK,4974583,2.2606849670410156
136,MI MK T,776853,16.298294067382812
137,MI T,1576,12.19034194946289
137,MK T,7498,7.099390029907227
137,MI MK,71065,11.521339416503906
137,MI MK T,528,12.818574905395508
138,MI T,1576,19.725322723388672
138,MK T,37491,5.35130500793457
138,MI MK,355327,1.4884471893310547
138,MI MK T,2642,7.52568244934082
139,MI T,2316812,12.36724853515625
139,MK T,787316,7.296323776245117
139,MI MK,24872916,1.9407272338867188
139,MI MK T,3884266,10.972261428833008
140,MI T,33097,6.545066833496094
140,MK T,157463,2.7086734771728516
140,MI MK,71065,6.946563720703125
140,MI MK T,11097,11.87443733215332
141,MI T,714,4.405021667480469
141,MK T,0,4.187107086181641
141,MI MK,439,2.341032028198242
141,MI MK T,0,7.755517959594727
142,MI T,33097,13.6871337890625
142,MK T,787316,9.624958038330078
142,MI MK,355327,8.362770080566406
142,MI MK T,55489,15.238523483276367
143,MI T,10,17.340421676635742
143,MK T,48,8.644342422485352
143,MI MK,71065,16.33000373840332
143,MI MK T,3,15.060663223266602
144,MI T,33097,13.448476791381836
144,MK T,787316,10.961532592773438
144,MI MK,355327,3.7293434143066406
144,MI MK T,55489,11.742830276489258
145,MI T,33097,8.44883918762207
145,MK T,157463,12.421607971191406
145,MI MK,71065,5.589485168457031
145,MI MK T,11097,13.8092041015625
146,MI T,33097,201.8585205078125
146,MK T,13,21.30293846130371
146,MI MK,6,15.323877334594727
146,MI MK T,0,15.637874603271484
147,MI T,10,12.032032012939453
147,MK T,242,7.377862930297852
147,MI MK,355327,3.888368606567383
147,MI MK T,17,8.323192596435547
148,MI T,714,12.111902236938477
148,MK T,242,11.997461318969727
148,MI MK,24872916,3.1707286834716797
148,MI MK T,1198,11.884689331054688
149,MI T,33097,10.426759719848633
149,MK T,13,16.048192977905273
149,MI MK,6,4.399776458740234
149,MI MK T,0,12.289285659790039
150,MI T,10,18.929243087768555
150,MK T,48,12.222766876220703
150,MI MK,71065,15.99431037902832
150,MI MK T,3,20.941495895385742
151,MI T,714,3.467082977294922
151,MK T,0,10.764360427856445
151,MI MK,439,1.8181800842285156
151,MI MK T,0,3.880739212036133
152,MI T,1576,7.020711898803711
152,MK T,37491,2.184152603149414
152,MI MK,355327,2.6166439056396484
152,MI MK T,2642,3.7844181060791016
153,MI T,10,21.819353103637695
153,MK T,0,11.081695556640625
153,MI MK,6,16.042709350585938
153,MI MK T,0,17.589807510375977
154,MI T,33097,19.068241119384766
154,MK T,157463,11.258840560913086
154,MI MK,71065,1.8897056579589844
154,MI MK T,11097,6.845712661743164
155,MI T,39716,4.271745681762695
155,MK T,188955,8.877277374267578
155,MI MK,71065,5.686759948730469
155,MI MK T,13317,3.282785415649414
156,MI T,33097,12.812376022338867
156,MK T,157463,6.577968597412109
156,MI MK,71065,8.208513259887695
156,MI MK T,11097,17.716407775878906
157,MI T,10,9.34600830078125
157,MK T,242,3.825664520263672
157,MI MK,355327,10.503530502319336
157,MI MK T,17,9.885549545288086
158,MI T,2316812,6.419658660888672
158,MK T,157463,13.975381851196289
158,MI MK,4974583,1.6961097717285156
158,MI MK T,776853,9.55343246459961
159,MI T,10,20.124197006225586
159,MK T,48,11.838197708129883
159,MI MK,71065,4.136323928833008
159,MI MK T,3,8.280515670776367
160,MI T,1576,13.56196403503418
160,MK T,37491,10.13946533203125
160,MI MK,355327,5.916833877563477
160,MI MK T,2642,14.10984992980957
161,MI T,33097,15.778541564941406
161,MK T,787316,11.273860931396484
161,MI MK,355327,4.340887069702148
161,MI MK T,55489,9.606361389160156
162,MI T,33097,13.441085815429688
162,MK T,157463,12.392282485961914
162,MI MK,71065,11.458873748779297
162,MI MK T,11097,16.678810119628906
163,MI T,33097,18.25714111328125
163,MK T,787316,4.492998123168945
163,MI MK,355327,16.316652297973633
163,MI MK T,55489,10.025978088378906
164,MI T,33097,14.113426208496094
164,MK T,157463,13.297796249389648
164,MI MK,71065,6.134986877441406
164,MI MK T,11097,17.055988311767578
165,MI T,33097,191.36548042297363
165,MK T,13,17.377138137817383
165,MI MK,6,16.269207000732422
165,MI MK T,0,18.98360252380371
166,MI_IDX T,60043,16.343116760253906
166,MK T,157463,10.370016098022461
166,MI_IDX MK,3220860,4.624128341674805
166,MI_IDX MK T,22436,16.22605323791504
167,MI_IDX T,240172,14.052152633666992
167,MK T,157463,18.76044273376465
167,MI_IDX MK,12883430,3.5893917083740234
167,MI_IDX MK T,89747,13.251543045043945
168,MI_IDX T,60043,13.175487518310547
168,MK T,13,13.259172439575195
168,MI_IDX MK,284,10.232210159301758
168,MI_IDX MK T,1,13.482809066772461
169,MI_IDX T,2859,17.72284507751465
169,MK T,37491,19.027233123779297
169,MI_IDX MK,16104300,6.16455078125
169,MI_IDX MK T,5342,22.078514099121094
170,MI_IDX T,65,21.2705135345459
170,MK T,171,22.693157196044922
170,MI_IDX MK,3220860,10.393142700195312
170,MI_IDX MK T,24,15.091180801391602
171,MI_IDX T,240172,6.764411926269531
171,MK T,157463,8.559942245483398
171,MI_IDX MK,12883430,3.2126903533935547
171,MI_IDX MK T,89747,5.904674530029297
172,MI_IDX T,60043,11.369466781616211
172,MK T,787316,6.251096725463867
172,MI_IDX MK,16104300,9.972810745239258
172,MI_IDX MK T,112184,10.34235954284668
173,MI_IDX T,2859,8.223772048950195
173,MK T,37491,4.465341567993164
173,MI_IDX MK,16104300,6.556034088134766
173,MI_IDX MK T,5342,11.301994323730469
174,MI_IDX T,2859,15.253543853759766
174,MK T,0,10.818004608154297
174,MI_IDX MK,284,7.989406585693359
174,MI_IDX MK T,0,17.754793167114258
175,MI_IDX T,240172,10.054588317871094
175,MK T,13,13.92364501953125
175,MI_IDX MK,1139,3.0143260955810547
175,MI_IDX MK T,7,13.611793518066406
176,MI_IDX T,48034,7.714271545410156
176,MK T,157463,8.942604064941406
176,MI_IDX MK,2576686,2.01416015625
176,MI_IDX MK T,17949,8.131265640258789
177,MI_IDX T,60043,10.41865348815918
177,MK T,157463,10.387659072875977
177,MI_IDX MK,3220860,9.03773307800293
177,MI_IDX MK T,22436,12.650728225708008
178,MI_IDX T,60043,16.03221893310547
178,MK T,157463,14.42408561706543
178,MI_IDX MK,3220860,7.956743240356445
178,MI_IDX MK T,22436,16.741514205932617
179,MI_IDX T,18,14.40739631652832
179,MK T,242,9.86170768737793
179,MI_IDX MK,16104300,7.629871368408203
179,MI_IDX MK T,34,16.963481903076172
180,MI_IDX T,65,8.150577545166016
180,MK T,855,5.138874053955078
180,MI_IDX MK,16104300,7.465124130249023
180,MI_IDX MK T,121,11.512279510498047
181,MI_IDX T,18,19.857406616210938
181,MK T,242,18.758535385131836
181,MI_IDX MK,16104300,4.820108413696289
181,MI_IDX MK T,34,22.303104400634766
182,MI_IDX T,17790,18.909931182861328
182,MK T,11664,16.65949821472168
182,MI_IDX MK,12883430,1.7247200012207031
182,MI_IDX MK T,6648,13.202905654907227
183,MI_IDX T,74,3.5886764526367188
183,MK T,48,9.150505065917969
183,MI_IDX MK,12883430,3.6275386810302734
183,MI_IDX MK T,27,3.113269805908203
184,MI_IDX T,60043,12.677192687988281
184,MK T,157463,5.204439163208008
184,MI_IDX MK,3220860,8.426189422607422
184,MI_IDX MK T,22436,15.190362930297852
