QueryID,Tables,duckdb_Estimate,duckdb_InferenceTime
64,C P PH PL U,1,10.695457458496094
64,C P PH PL V,113,12.037277221679688
64,C P PL U V,3,6.237030029296875
64,C P PH U V,101,9.807825088500977
64,C PH PL U V,1817,9.510517120361328
64,C P PH PL U V,2,14.506816864013672
65,P PL,2220,3.799915313720703
65,P PH,2425,3.1316280364990234
65,C P,1936,5.611896514892578
65,PH PL,4644,3.857851028442383
65,C PL,5311,3.662109375
65,C PH,4051,1.7151832580566406
65,C U,1936,3.2143592834472656
65,C V,732189,2.078533172607422
65,U V,65612,1.708984375
65,P PH PL,292,5.196571350097656
65,C P PL,233,7.530927658081055
65,C P PH,255,4.881858825683594
65,C P U,387,8.004903793334961
65,C P V,146444,7.5397491455078125
65,C PH PL,1551,3.665447235107422
65,C PL U,1062,6.999731063842773
65,C PL V,401599,2.3224353790283203
65,C PH U,810,2.7818679809570312
65,C PH V,306333,2.4542808532714844
65,C U V,15756,5.157470703125
65,C P PH PL,30,5.040168762207031
65,C P PL U,46,4.47845458984375
65,C P PL V,17676,3.773212432861328
65,C P PH U,51,7.774829864501953
65,C P PH V,19310,8.315086364746094
65,C P U V,3151,9.00888442993164
65,C PH PL U,310,8.991241455078125
65,C PH PL V,117321,4.422903060913086
65,C PL U V,8642,7.313251495361328
65,C PH U V,6592,8.960247039794922
65,C P PH PL U,6,12.013435363769531
65,C P PH PL V,2330,11.524438858032227
65,C P PL U V,380,11.91568374633789
65,C P PH U V,415,11.719465255737305
65,C PH PL U V,2524,10.74528694152832
65,C P PH PL U V,50,14.286041259765625
66,P PL,2220,4.488706588745117
66,P PH,2425,2.0720958709716797
66,C P,6972,3.3826828002929688
66,PH PL,4644,4.218578338623047
66,C PL,19120,2.301454544067383
66,C PH,14585,2.324342727661133
66,C U,6972,4.604339599609375
66,C V,527149,2.192974090576172
66,U V,13122,3.4072399139404297
66,P PH PL,292,7.452726364135742
66,C P PL,841,4.384279251098633
66,C P PH,919,7.705926895141602
66,C P U,1394,7.84754753112793
66,C P V,105428,5.365133285522461
66,C PH PL,5585,6.568431854248047
66,C PL U,3824,6.490945816040039
66,C PL V,289136,4.182577133178711
66,C PH U,2917,7.058620452880859
66,C PH V,220548,4.1561126708984375
66,C U V,11344,7.490873336791992
66,C P PH PL,110,10.159730911254883
66,C P PL U,168,10.315418243408203
66,C P PL V,12725,6.985664367675781
66,C P PH U,183,5.038022994995117
66,C P PH V,13901,7.42650032043457
66,C P U V,2268,10.569095611572266
66,C PH PL U,1117,9.166717529296875
66,C PH PL V,84467,6.545066833496094
66,C PL U V,6222,4.256963729858398
66,C PH U V,4746,6.9751739501953125
66,C P PH PL U,22,11.348485946655273
66,C P PH PL V,1678,11.938095092773438
66,C P PL U V,273,11.355400085449219
66,C P PH U V,299,12.302875518798828
66,C PH PL U V,1817,11.52801513671875
66,C P PH PL U V,36,14.301061630249023
67,P PL,30,4.878044128417969
67,P PH,163,4.151821136474609
67,C P,130,2.8443336486816406
67,PH PL,928,1.6145706176757812
67,C PL,1062,1.7261505126953125
67,C PH,4051,4.5871734619140625
67,C U,1936,1.9788742065429688
67,C V,732189,2.741098403930664
67,U V,65612,2.6946067810058594
67,P PH PL,3,7.563352584838867
67,C P PL,3,4.892826080322266
67,C P PH,17,7.460594177246094
67,C P U,26,8.484840393066406
67,C P V,9895,7.770776748657227
67,C PH PL,310,4.21452522277832
67,C PL U,212,7.287740707397461
67,C PL V,80305,6.775379180908203
67,C PH U,810,4.425287246704102
67,C PH V,306333,6.643056869506836
67,C U V,15756,7.3337554931640625
67,C P PH PL,0,6.694555282592773
67,C P PL U,0,4.719734191894531
67,C P PL V,238,7.32874870300293
67,C P PH U,3,8.192777633666992
67,C P PH V,1304,9.733200073242188
67,C P U V,212,9.950637817382812
67,C PH PL U,62,10.065555572509766
67,C PH PL V,23460,6.161212921142578
67,C PL U V,1728,7.890939712524414
67,C PH U V,6592,9.19795036315918
67,C P PH PL U,0,7.181644439697266
67,C P PH PL V,31,5.579948425292969
67,C P PL U V,5,6.687402725219727
67,C P PH U V,28,11.864900588989258
67,C PH PL U V,504,5.995988845825195
67,C P PH PL U V,0,12.238502502441406
68,C P,174305,2.827882766723633
68,P PL,11102,1.851797103881836
68,P PH,303187,1.5110969543457031
68,P V,65612,2.818584442138672
68,C PL,95604,3.1223297119140625
68,C PH,1823065,1.5308856964111328
68,C V,207491,4.024267196655273
68,B C,681774,3.1523704528808594
68,PH PL,116116,2.2177696228027344
68,PL V,13215,2.137899398803711
68,PH V,360911,3.186941146850586
68,C P PL,21039,2.742767333984375
68,C P PH,574573,4.972934722900391
68,C P V,124342,6.551504135131836
68,B C P,681774,2.3293495178222656
68,P PH PL,36596,2.7680397033691406
68,P PL V,7919,6.711006164550781
68,P PH V,216281,4.47845458984375
68,C PH PL,698208,5.301237106323242
68,C PL V,41793,5.680084228515625
68,B C PL,373947,2.9706954956054688
68,C PH V,1141344,5.92350959777832
68,B C PH,7130716,4.543781280517578
68,B C V,811578,3.7424564361572266
68,PH PL V,72695,6.2103271484375
68,C P PH PL,69354,8.427619934082031
68,C P PL V,15008,5.372285842895508
68,B C P PL,82293,7.811069488525391
68,C P PH V,409878,4.24504280090332
68,B C P PH,2247381,3.1435489654541016
68,B C P V,486350,8.464336395263672
68,P PH PL V,26106,5.479335784912109
68,C PH PL V,229892,7.892847061157227
68,B C PH PL,2730964,7.133007049560547
68,B C PL V,163470,7.943630218505859
68,B C PH V,4464242,4.856348037719727
68,C P PH PL V,49474,9.355783462524414
68,B C P PH PL,271271,5.050420761108398
68,B C P PL V,58705,5.943536758422852
68,B C P PH V,1603192,4.837274551391602
68,B C PH PL V,899198,7.7838897705078125
68,B C P PH PL V,193513,11.745929718017578
69,C P,1936,3.4384727478027344
69,P PL,1110,5.102396011352539
69,P PH,60636,1.97601318359375
69,P V,13122,1.9156932830810547
69,C PL,2655,2.321004867553711
69,C PH,101285,3.79180908203125
69,C V,11527,2.2106170654296875
69,B C,37877,3.4236907958984375
69,PH PL,58058,2.2127628326416016
69,PL V,6607,4.361391067504883
69,PH V,360911,2.1758079528808594
69,C P PL,116,7.16853141784668
69,C P PH,6384,3.4818649291992188
69,C P V,1381,7.3604583740234375
69,B C P,7575,3.0982494354248047
69,P PH PL,3659,3.5343170166015625
69,P PL V,791,6.23774528503418
69,P PH V,43255,7.224798202514648
69,C PH PL,19395,3.817319869995117
69,C PL V,1160,6.459474563598633
69,B C PL,10387,5.644321441650391
69,C PH V,63410,3.701448440551758
69,B C PH,396166,5.274772644042969
69,B C V,45089,3.0460357666015625
69,PH PL V,36347,6.29734992980957
69,C P PH PL,385,9.494781494140625
69,C P PL V,83,6.061315536499023
69,B C P PL,457,3.809213638305664
69,C P PH V,4554,6.70313835144043
69,B C P PH,24971,8.748292922973633
69,B C P V,5404,8.486032485961914
69,P PH PL V,2610,6.29734992980957
69,C PH PL V,6386,6.5975189208984375
69,B C PH PL,75863,7.887363433837891
69,B C PL V,4541,8.172750473022461
69,B C PH V,248023,5.004167556762695
69,C P PH PL V,274,5.459308624267578
69,B C P PH PL,1507,8.637666702270508
69,B C P PL V,326,8.489608764648438
69,B C P PH V,17813,5.143404006958008
69,B C PH PL V,24978,8.326530456542969
69,B C P PH PL V,1075,11.764764785766602
70,C P,6972,4.083395004272461
70,P PL,2220,5.5332183837890625
70,P PH,60636,4.46772575378418
70,P V,5467,2.328634262084961
70,C PL,19120,1.596689224243164
70,C PH,364613,3.9937496185302734
70,C V,17291,1.6512870788574219
70,B C,27270,3.121614456176758
70,PH PL,116116,1.543283462524414
70,PL V,5506,3.529787063598633
70,PH V,150383,4.148244857788086
70,C P PL,841,8.077144622802734
70,C P PH,22982,2.948284149169922
70,C P V,2072,8.331298828125
70,B C P,5454,5.077600479125977
70,P PH PL,7319,5.693674087524414
70,P PL V,659,8.199930191040039
70,P PH V,18023,8.299589157104492
70,C PH PL,139641,2.501249313354492
70,C PL V,3482,6.658315658569336
70,B C PL,14957,5.8574676513671875
70,C PH V,95114,4.153013229370117
70,B C PH,285225,5.907297134399414
70,B C V,13526,6.234645843505859
70,PH PL V,30290,3.7581920623779297
70,C P PH PL,2774,9.149551391601562
70,C P PL V,250,9.850502014160156
70,B C P PL,658,9.013175964355469
70,C P PH V,6831,9.701013565063477
70,B C P PH,17978,9.261608123779297
70,B C P V,1621,9.775161743164062
70,P PH PL V,2175,9.239912033081055
70,C PH PL V,19158,8.728504180908203
70,B C PH PL,109237,8.16965103149414
70,B C PL V,2724,8.741378784179688
70,B C PH V,74404,8.482694625854492
70,C P PH PL V,824,11.874914169311523
70,B C P PH PL,2170,6.259918212890625
70,B C P PL V,195,9.84811782836914
70,B C P PH V,5343,5.86390495300293
70,B C PH PL V,14986,7.644176483154297
70,B C P PH PL V,645,12.833118438720703
71,C P,34860,2.8989315032958984
71,P PL,2220,4.432439804077148
71,P PH,2425,2.781391143798828
71,P V,5467,4.761934280395508
71,C PL,95604,1.9998550415039062
71,C PH,72925,3.899097442626953
71,C V,86456,3.1549930572509766
71,B C,681774,2.283811569213867
71,PH PL,4644,1.8417835235595703
71,PL V,5506,4.064321517944336
71,PH V,6015,2.3446083068847656
71,C P PL,4207,6.290674209594727
71,C P PH,4596,6.697177886962891
71,C P V,10361,3.6559104919433594
71,B C P,136353,5.905389785766602
71,P PH PL,292,6.728887557983398
71,P PL V,659,6.8645477294921875
71,P PH V,720,4.249334335327148
71,C PH PL,27929,5.785226821899414
71,C PL V,17414,2.9206275939941406
71,B C PL,373947,2.0422935485839844
71,C PH V,19023,6.06226921081543
71,B C PH,285240,3.155946731567383
71,B C V,338166,5.267858505249023
71,PH PL V,1211,6.148338317871094
71,C P PH PL,554,5.690336227416992
71,C P PL V,1250,3.748178482055664
71,B C P PL,16458,5.771636962890625
71,C P PH V,1366,8.702754974365234
71,B C P PH,17979,8.533716201782227
71,B C P V,40529,8.45646858215332
71,P PH PL V,87,6.000041961669922
71,C PH PL V,3831,6.911039352416992
71,B C PH PL,109243,3.1824111938476562
71,B C PL V,68114,6.034612655639648
71,B C PH V,74409,7.9784393310546875
71,C P PH PL V,164,6.063222885131836
71,B C P PH PL,2170,4.18400764465332
71,B C P PL V,4892,10.165929794311523
71,B C P PH V,5344,4.450559616088867
71,B C PH PL V,14987,5.25212287902832
71,B C P PH PL V,645,5.869150161743164
72,C P,1936,3.5657882690429688
72,P PL,2220,3.5431385040283203
72,P PH,2425,3.9229393005371094
72,P V,65612,4.025459289550781
72,C PL,5311,2.176523208618164
72,C PH,4051,1.5568733215332031
72,C V,57639,2.208709716796875
72,B C,7575,2.953052520751953
72,PH PL,4644,2.7396678924560547
72,PL V,66079,2.6051998138427734
72,PH V,72186,1.5268325805664062
72,C P PL,233,6.309270858764648
72,C P PH,255,3.5295486450195312
72,C P V,6908,6.588220596313477
72,B C P,1515,6.505250930786133
72,P PH PL,292,3.9932727813720703
72,P PL V,7919,5.123138427734375
72,P PH V,8651,4.706859588623047
72,C PH PL,1551,2.9730796813964844
72,C PL V,11609,5.922794342041016
72,B C PL,4155,3.4537315368652344
72,C PH V,12682,2.474546432495117
72,B C PH,3169,3.1213760375976562
72,B C V,45089,2.3932456970214844
72,PH PL V,14539,3.189563751220703
72,C P PH PL,30,3.814220428466797
72,C P PL V,833,3.4568309783935547
72,B C P PL,182,8.09788703918457
72,C P PH V,910,5.6018829345703125
72,B C P PH,199,3.361940383911133
72,B C P V,5404,8.240938186645508
72,P PH PL V,1044,3.361940383911133
72,C PH PL V,2554,3.1096935272216797
72,B C PH PL,1213,2.971649169921875
72,B C PL V,9082,2.8603076934814453
72,B C PH V,9921,7.80034065246582
72,C P PH PL V,109,6.19196891784668
72,B C P PH PL,24,4.393100738525391
72,B C P PL V,652,10.099649429321289
72,B C P PH V,712,4.398345947265625
72,B C PH PL V,1998,4.078149795532227
72,B C P PH PL V,86,5.909204483032227
73,C P,6972,1.9619464874267578
73,P PL,2220,1.8248558044433594
73,P PH,12127,1.8718242645263672
73,P V,5467,1.9428730010986328
73,C PL,19120,3.164052963256836
73,C PH,72922,2.5649070739746094
73,C V,17291,2.218484878540039
73,B C,136354,1.3914108276367188
73,PH PL,23223,1.5451908111572266
73,PL V,5506,1.4908313751220703
73,PH V,30076,2.0585060119628906
73,C P PL,841,7.254838943481445
73,C P PH,4596,3.064870834350586
73,C P V,2072,2.7451515197753906
73,B C P,27270,4.62651252746582
73,P PH PL,1463,5.319356918334961
73,P PL V,659,2.6361942291259766
73,P PH V,3604,5.477666854858398
73,C PH PL,27928,2.945423126220703
73,C PL V,3482,2.7565956115722656
73,B C PL,74789,4.993915557861328
73,C PH V,19022,2.530813217163086
73,B C PH,285226,2.214670181274414
73,B C V,67633,2.075672149658203
73,PH PL V,6058,2.3679733276367188
73,C P PH PL,554,9.305953979492188
73,C P PL V,250,4.027366638183594
73,B C P PL,3291,5.877017974853516
73,C P PH V,1366,9.070158004760742
73,B C P PH,17978,3.846406936645508
73,B C P V,8105,4.700899124145508
73,P PH PL V,435,4.02522087097168
73,C PH PL V,3831,3.4902095794677734
73,B C PH PL,109237,3.057718276977539
73,B C PL V,13622,7.812976837158203
73,B C PH V,74405,8.30388069152832
73,C P PH PL V,164,7.226228713989258
73,B C P PH PL,2170,8.405208587646484
73,B C P PL V,978,9.048938751220703
73,B C P PH V,5344,4.584789276123047
73,B C PH PL V,14986,10.703086853027344
73,B C P PH PL V,645,6.290912628173828
74,P U,3679,2.695322036743164
74,B U,15970,1.325368881225586
74,B P,71953,1.9063949584960938
74,C P,34862,2.2001266479492188
74,P PH,60640,3.2029151916503906
74,P V,65615,1.9714832305908203
74,C PH,1823065,2.8090476989746094
74,C V,1037468,2.3114681243896484
74,PH V,1804578,1.7998218536376953
74,B P U,7285,3.071308135986328
74,C P U,6972,2.7725696563720703
74,P PH U,12128,3.237485885620117
74,P U V,13123,3.229379653930664
74,B C P,136360,3.414630889892578
74,B P PH,237186,2.5801658630371094
74,B P V,256648,2.638101577758789
74,C P PH,114919,2.84576416015625
74,C P V,124349,3.1070709228515625
74,P PH V,216293,2.8324127197265625
74,C PH V,5706792,2.003908157348633
74,B C P U,13806,4.176139831542969
74,B P PH U,24015,3.849506378173828
74,B P U V,25986,8.460760116577148
74,C P PH U,22983,4.439592361450195
74,C P U V,24869,3.679037094116211
74,P PH U V,43258,8.763790130615234
74,B C P PH,449495,9.684085845947266
74,B C P V,486377,5.632877349853516
74,B P PH V,846008,3.4825801849365234
74,C P PH V,409900,3.484487533569336
74,B C P PH U,45512,10.057687759399414
74,B C P U V,49246,4.704952239990234
74,B P PH U V,85660,4.555702209472656
74,C P PH U V,81980,4.59742546081543
74,B C P PH V,1603281,5.849123001098633
74,B C P PH U V,162335,12.078046798706055
75,P U,3679,5.9947967529296875
75,B U,15970,3.918886184692383
75,B P,71949,3.4477710723876953
75,C P,1936,2.1653175354003906
75,P PH,60636,2.3233890533447266
75,P V,65612,2.719879150390625
75,C PH,101285,1.4791488647460938
75,C V,57639,2.0291805267333984
75,PH V,1804578,3.5445690155029297
75,B P U,7285,4.781484603881836
75,C P U,387,7.573843002319336
75,P PH U,12127,8.148670196533203
75,P U V,13122,4.927873611450195
75,B C P,7575,6.672382354736328
75,B P PH,237173,6.426811218261719
75,B P V,256634,4.582881927490234
75,C P PH,6384,3.0393600463867188
75,C P V,6908,3.0472278594970703
75,P PH V,216281,2.997875213623047
75,C PH V,317056,2.531766891479492
75,B C P U,767,7.192134857177734
75,B P PH U,24014,6.47425651550293
75,B P U V,25984,7.727861404418945
75,C P PH U,1276,4.845142364501953
75,C P U V,1381,9.657621383666992
75,P PH U V,43256,9.597539901733398
75,B C P PH,24971,9.938955307006836
75,B C P V,27020,10.334253311157227
75,B P PH V,845962,9.589433670043945
75,C P PH V,22771,5.170345306396484
75,B C P PH U,2528,5.105018615722656
75,B C P U V,2735,5.409002304077148
75,B P PH U V,85655,5.633115768432617
75,C P PH U V,4554,8.228778839111328
75,B C P PH V,89069,11.270523071289062
75,B C P PH U V,9018,12.159347534179688
76,P U,3679,4.668712615966797
76,B U,15970,2.2270679473876953
76,B P,71953,4.884958267211914
76,C P,34862,1.9288063049316406
76,P PH,2425,3.282785415649414
76,P V,5468,2.0399093627929688
76,C PH,72925,1.6014575958251953
76,C V,86456,3.3981800079345703
76,PH V,6015,1.9845962524414062
76,B P U,7285,7.700920104980469
76,C P U,6972,4.18400764465332
76,P PH U,485,6.616830825805664
76,P U V,1093,8.323192596435547
76,B C P,136360,3.772258758544922
76,B P PH,9487,2.582073211669922
76,B P V,21387,2.593517303466797
76,C P PH,4596,2.6252269744873047
76,C P V,10362,6.831645965576172
76,P PH V,721,7.035493850708008
76,C PH V,19023,2.2983551025390625
76,B C P U,13806,3.6983489990234375
76,B P PH U,960,3.6106109619140625
76,B P U V,2165,3.8623809814453125
76,C P PH U,919,4.086017608642578
76,C P U V,2072,9.386062622070312
76,P PH U V,144,9.444713592529297
76,B C P PH,17980,8.437871932983398
76,B C P V,40531,4.018068313598633
76,B P PH V,2820,7.402658462524414
76,C P PH V,1366,4.230499267578125
76,B C P PH U,1820,8.149862289428711
76,B C P U V,4103,10.331869125366211
76,B P PH U V,285,9.407520294189453
76,C P PH U V,273,9.786844253540039
76,B C P PH V,5344,8.904457092285156
76,B C P PH U V,541,11.953592300415039
77,P U,3679,3.6613941192626953
77,B U,3194,4.106998443603516
77,B P,14389,5.230188369750977
77,C P,34860,1.9521713256835938
77,P PH,60636,4.58216667175293
77,P V,5467,1.9919872283935547
77,C PH,1823065,3.431558609008789
77,C V,86456,3.208160400390625
77,PH V,150383,2.154827117919922
77,B P U,1457,7.511138916015625
77,C P U,6972,3.357410430908203
77,P PH U,12127,5.638599395751953
77,P U V,1093,5.576848983764648
77,B C P,27270,7.068872451782227
77,B P PH,47434,7.1430206298828125
77,B P V,4277,7.468461990356445
77,C P PH,114913,7.007598876953125
77,C P V,10361,7.500171661376953
77,P PH V,18023,7.750988006591797
77,C PH V,475571,2.401590347290039
77,B C P U,2761,8.17251205444336
77,B P PH U,4802,7.431507110595703
77,B P U V,433,8.674383163452148
77,C P PH U,22982,7.426738739013672
77,C P U V,2072,8.04281234741211
77,P PH U V,3604,8.996725082397461
77,B C P PH,89893,7.322072982788086
77,B C P V,8105,8.09621810913086
77,B P PH V,14099,6.61468505859375
77,C P PH V,34156,7.719516754150391
77,B C P PH U,9101,5.745649337768555
77,B C P U V,820,9.236812591552734
77,B P PH U V,1427,10.927438735961914
77,C P PH U V,6831,7.487058639526367
77,B C P PH V,26719,4.9724578857421875
77,B C P PH U V,2705,13.853788375854492
78,P U,18396,4.680633544921875
78,B U,79851,3.1943321228027344
78,B P,71953,2.024412155151367
78,C P,34862,2.8069019317626953
78,P PH,60640,4.008293151855469
78,P V,13122,2.3887157440185547
78,C PH,1823065,1.4164447784423828
78,C V,207491,3.480195999145508
78,PH V,360911,1.806020736694336
78,B P U,36427,6.978273391723633
78,C P U,34862,7.263898849487305
78,P PH U,60640,7.008790969848633
78,P U V,13122,7.671356201171875
78,B C P,136360,6.71839714050293
78,B P PH,237186,6.634950637817383
78,B P V,51329,7.191658020019531
78,C P PH,114919,7.0037841796875
78,C P V,24869,7.333993911743164
78,P PH V,43258,7.448911666870117
78,C PH V,1141344,5.690574645996094
78,B C P U,69034,8.918285369873047
78,B P PH U,120078,8.42738151550293
78,B P U V,25985,8.873224258422852
78,C P PH U,114919,8.677959442138672
78,C P U V,24869,8.609294891357422
78,P PH U V,43258,7.712841033935547
78,B C P PH,449495,8.73422622680664
78,B C P V,97274,4.112720489501953
78,B P PH V,169199,6.567955017089844
78,C P PH V,81979,6.745815277099609
78,B C P PH U,227562,9.200572967529297
78,B C P U V,49246,9.36579704284668
78,B P PH U V,85659,8.644580841064453
78,C P PH U V,81979,8.680343627929688
78,B C P PH V,320652,8.211135864257812
78,B C P PH U V,162334,11.340856552124023
79,P U,3679,3.2434463500976562
79,B U,3194,3.6749839782714844
79,B P,14389,5.057334899902344
79,C P,1936,2.676725387573242
79,P PH,60636,1.9524097442626953
79,P V,13122,2.2041797637939453
79,C PH,101285,2.5827884674072266
79,C V,11527,4.099607467651367
79,PH V,360911,3.9527416229248047
79,B P U,1457,7.315635681152344
79,C P U,387,7.498264312744141
79,P PH U,12127,7.112979888916016
79,P U V,2624,7.505655288696289
79,B C P,1515,6.96253776550293
79,B P PH,47434,6.762027740478516
79,B P V,10265,6.993293762207031
79,C P PH,6384,7.001161575317383
79,C P V,1381,3.6368370056152344
79,P PH V,43255,4.870176315307617
79,C PH V,63410,3.907918930053711
79,B C P U,153,9.023189544677734
79,B P PH U,4802,7.262706756591797
79,B P U V,1039,3.492116928100586
79,C P PH U,1276,3.5550594329833984
79,C P U V,276,3.7903785705566406
79,P PH U V,8651,9.060382843017578
79,B C P PH,4994,3.902912139892578
79,B C P V,1080,7.183551788330078
79,B P PH V,33837,6.095647811889648
79,C P PH V,4554,3.561258316040039
79,B C P PH U,505,9.484052658081055
79,B C P U V,109,9.089231491088867
79,B P PH U V,3426,9.734869003295898
79,C P PH U V,910,8.318424224853516
79,B C P PH V,3562,9.621381759643555
79,B C P PH U V,360,11.97052001953125
80,P U,3679,3.786802291870117
80,C U,6972,3.7488937377929688
80,C P,56950,5.782604217529297
80,C P U,3180,8.348703384399414
81,P U,3679,5.286216735839844
81,C U,1936,4.063844680786133
81,C P,15820,2.462625503540039
81,C P U,883,6.569385528564453
82,C U,6972,4.947185516357422
82,C PH,1843286,3.923177719116211
82,PH U,60637,4.531383514404297
82,C PH U,52421,4.196882247924805
83,C U,34861,3.9484500885009766
83,C PH,9216430,3.6220550537109375
83,PH U,60637,4.113674163818359
83,C PH U,262105,3.8671493530273438
84,C U,6972,3.2134056091308594
84,U V,13122,4.458189010620117
84,C V,527149,4.556894302368164
84,C U V,11344,6.916522979736328
85,C U,34861,2.099275588989258
85,U V,13122,1.6627311706542969
85,C V,2635745,1.4655590057373047
85,C U V,56721,5.566120147705078
86,C P,9684,4.430294036865234
86,C U,1936,4.343986511230469
86,C V,57639,2.731800079345703
86,P V,328064,2.5987625122070312
86,C P U,1936,2.6214122772216797
86,C P V,34541,2.4068355560302734
86,C U V,11527,2.367258071899414
86,C P U V,6908,3.4093856811523438
87,C U,6972,3.692150115966797
87,B C,136354,1.8994808197021484
87,B U,15970,1.5473365783691406
87,B C U,13806,2.919435501098633
88,C U,1936,1.851797103881836
88,B C,7575,4.297971725463867
88,B U,3194,2.1445751190185547
88,B C U,767,2.456188201904297
89,P U,681,2.2835731506347656
89,P PH,495304,1.7809867858886719
89,PH U,11232,1.6536712646484375
89,P PH U,5124,3.225088119506836
90,P U,3679,1.9619464874267578
90,P PH,99060,3.9348602294921875
90,PH U,12127,4.745244979858398
90,P PH U,5532,2.6009082794189453
91,P U,3679,2.220630645751953
91,P PH,99060,4.609584808349609
91,PH U,12127,2.544879913330078
91,P PH U,5532,4.590034484863281
92,P PH,60636,3.5181045532226562
92,P U,3679,2.327442169189453
92,P PH U,12127,7.105827331542969
93,U V,65612,1.730203628540039
93,P V,535973,1.9378662109375
93,P U,3679,1.6942024230957031
93,P U V,29932,3.854513168334961
94,U V,65612,2.3894309997558594
94,P V,535944,2.4924278259277344
94,P U,3679,4.449129104614258
94,P U V,29930,6.866931915283203
95,P PH,303187,1.7597675323486328
95,C PH,1823065,1.5971660614013672
95,PH V,360911,1.8208026885986328
95,C P,174305,1.6040802001953125
95,P V,65612,1.6026496887207031
95,C V,207491,2.536296844482422
95,C P PH,574573,2.8803348541259766
95,P PH V,216281,6.464719772338867
95,C PH V,1141344,5.5866241455078125
95,C P V,124342,2.2573471069335938
95,C P PH V,409878,7.844448089599609
96,P PH,60637,2.1283626556396484
96,C PH,20256,3.7086009979248047
96,PH V,30076,4.297971725463867
96,C P,9684,4.70733642578125
96,P V,27339,4.578590393066406
96,C V,4803,4.220724105834961
96,C P PH,6384,7.122516632080078
96,P PH V,18023,6.988286972045898
96,C PH V,5284,6.428241729736328
96,C P V,2878,6.844282150268555
96,C P PH V,1897,8.91256332397461
97,P U,3679,2.3903846740722656
97,C U,6972,3.4608840942382812
97,U V,65612,1.6222000122070312
97,C P,56950,2.7463436126708984
97,P V,535944,2.621173858642578
97,C V,2635777,3.4389495849609375
97,C P U,3180,4.15349006652832
97,P U V,29930,3.0896663665771484
97,C U V,56722,2.3508071899414062
97,C P V,1659286,3.0798912048339844
97,C P U V,25874,9.16290283203125
98,P U,3679,2.7933120727539062
98,C U,34861,1.6939640045166016
98,U V,13122,2.8221607208251953
98,C P,284754,1.603841781616211
98,P V,107187,1.8031597137451172
98,C V,2635745,2.0051002502441406
98,C P U,15902,2.626180648803711
98,P U V,5986,2.945423126220703
98,C U V,56721,6.255865097045898
98,C P V,1659266,7.105588912963867
98,C P U V,25874,10.173559188842773
99,P U,3679,4.993200302124023
99,C U,1936,4.366874694824219
99,U V,65612,2.029895782470703
99,C P,15820,1.821279525756836
99,P V,535944,1.6856193542480469
99,C V,732189,1.5299320220947266
99,C P U,883,7.175922393798828
99,P U V,29930,7.013559341430664
99,C U V,15756,6.451129913330078
99,C P V,460931,6.859302520751953
99,C P U V,7187,9.279966354370117
100,P U,3679,5.821466445922852
100,P V,65612,5.2738189697265625
100,C P,34860,2.3603439331054688
100,C V,1037468,1.4989376068115234
100,P U V,13122,3.0951499938964844
100,C P U,6972,3.1321048736572266
100,C P V,124342,4.416465759277344
100,C P U V,24868,7.566690444946289
101,P U,3679,5.3043365478515625
101,P V,13122,5.554437637329102
101,C P,1936,5.435466766357422
101,C V,11527,4.343986511230469
101,P U V,2624,7.88569450378418
101,C P U,387,7.670402526855469
101,C P V,1381,7.071495056152344
101,C P U V,276,4.500627517700195
102,B U,15970,2.2056102752685547
102,P U,18395,4.567861557006836
102,B P,14389,4.930973052978516
102,P V,65612,5.115985870361328
102,B P U,7285,6.971120834350586
102,P U V,65612,3.3462047576904297
102,B P V,51326,4.547119140625
102,B P U V,25984,5.788564682006836
103,B U,15970,4.077672958374023
103,P U,3679,5.573511123657227
103,U V,65612,4.303216934204102
103,B P,71953,4.691600799560547
103,B V,1283185,3.3583641052246094
103,P V,535973,5.0754547119140625
103,B P U,7285,7.236719131469727
103,B U V,129925,6.155252456665039
103,P U V,29932,7.445573806762695
103,B P V,1156281,6.230831146240234
103,B P U V,59271,4.306554794311523
104,U V,65612,1.8870830535888672
104,C V,13178888,3.622293472290039
104,PH V,3469273,4.244804382324219
104,C U,34861,4.3506622314453125
104,PH U,12127,4.810810089111328
104,C PH,1843273,4.213809967041016
104,C U V,283611,2.6540756225585938
104,PH U V,98662,2.7914047241210938
104,C PH V,105460724,2.7103424072265625
104,C PH U,52420,6.06846809387207
104,C PH U V,426468,8.118152618408203
105,U V,65612,2.778768539428711
105,C V,732189,1.997232437133789
105,PH V,17346484,1.3453960418701172
105,C U,1936,3.6535263061523438
105,PH U,60637,1.5876293182373047
105,C PH,512044,3.327608108520508
105,C U V,15756,7.030010223388672
105,PH U V,493315,5.928993225097656
105,C PH V,29296015,5.475044250488281
105,C PH U,14561,6.432771682739258
105,C PH U V,118469,9.117364883422852
106,U V,65612,3.1785964965820312
106,C V,2635777,4.108428955078125
106,PH V,693889,4.352569580078125
106,C U,6972,3.6721229553222656
106,PH U,2425,2.2950172424316406
106,C PH,73734,2.5327205657958984
106,C U V,56722,5.798101425170898
106,PH U V,19733,6.752729415893555
106,C PH V,4218637,4.865169525146484
106,C PH U,2096,7.139921188354492
106,C PH U V,17059,8.337020874023438
107,B U,3194,2.7997493743896484
107,C U,1936,4.359960556030273
107,U V,5467,4.256486892700195
107,B C,7575,3.7674903869628906
107,B V,21386,4.454612731933594
107,C V,61016,4.924535751342773
