QueryID,Tables,safebound_Estimate,safebound_InferenceTime
27,ML MC CT CN MI CC CCT1,2523152275.8378725,0.6
27,ML MC CT CN MI CC CCT2,2523152275.8378725,0.599
27,ML MC CT CN CC CCT1 CCT2,3174944.881529188,0.5770000000000001
27,ML MC CT MI CC CCT1 CCT2,2523152275.8378725,0.558
27,ML MC CN MI CC CCT1 CCT2,2523152275.8378725,0.588
27,T MK K MC CT CN MI,13019128966.98326,0.718
27,T MK K MC CT CN CC,109292155.77150288,0.662
27,T MK K MC CT MI CC,25861389373.786583,0.66
27,T MK K MC CT CC CCT1,109292155.77150288,0.642
27,T MK K MC CT CC CCT2,109292155.77150288,0.631
27,T MK K MC CN MI CC,25861389373.786583,0.6890000000000001
27,T MK K MC CN CC CCT1,109292155.77150288,0.6629999999999999
27,T MK K MC CN CC CCT2,109292155.77150288,0.6589999999999999
27,T MK K MC MI CC CCT1,25861389373.786583,0.624
27,T MK K MC MI CC CCT2,25861389373.786583,0.632
27,T MK K MC CC CCT1 CCT2,109292155.77150288,0.58
27,T MK K MI CC CCT1 CCT2,734021488.4641234,0.594
27,T MK MC CT CN MI CC,25861389373.786583,0.611
27,T MK MC CT CN CC CCT1,109292155.77150288,0.622
27,T MK MC CT CN CC CCT2,109292155.77150288,0.5950000000000001
27,T MK MC CT MI CC CCT1,25861389373.786583,0.587
27,T MK MC CT MI CC CCT2,25861389373.786583,0.578
27,T MK MC CT CC CCT1 CCT2,109292155.77150288,0.536
27,T MK MC CN MI CC CCT1,25861389373.786583,0.611
27,T MK MC CN MI CC CCT2,25861389373.786583,0.609
27,T MK MC CN CC CCT1 CCT2,109292155.77150288,0.5640000000000001
27,T MK MC MI CC CCT1 CCT2,25861389373.786583,0.5199999999999999
27,T MC CT CN MI CC CCT1,140607780.48831695,0.592
27,T MC CT CN MI CC CCT2,140607780.48831695,0.584
27,T MC CT CN CC CCT1 CCT2,1411850.827211705,0.55
27,T MC CT MI CC CCT1 CCT2,140607780.48831695,0.5680000000000001
27,T MC CN MI CC CCT1 CCT2,140607780.48831695,0.6040000000000001
27,MK K MC CT CN MI CC,25861389373.78658,0.646
27,MK K MC CT CN CC CCT1,109292155.77150288,0.642
27,MK K MC CT CN CC CCT2,109292155.77150288,0.638
27,MK K MC CT MI CC CCT1,25861389373.78658,0.629
27,MK K MC CT MI CC CCT2,25861389373.78658,0.628
27,MK K MC CT CC CCT1 CCT2,109292155.77150288,0.5950000000000001
27,MK K MC CN MI CC CCT1,25861389373.78658,0.655
27,MK K MC CN MI CC CCT2,25861389373.78658,0.6679999999999999
27,MK K MC CN CC CCT1 CCT2,109292155.77150288,0.623
27,MK K MC MI CC CCT1 CCT2,25861389373.78658,0.575
27,MK MC CT CN MI CC CCT1,25861389373.786583,0.615
27,MK MC CT CN MI CC CCT2,25861389373.786583,0.615
27,MK MC CT CN CC CCT1 CCT2,109292155.77150288,0.5820000000000001
27,MK MC CT MI CC CCT1 CCT2,25861389373.786583,0.5720000000000001
27,MK MC CN MI CC CCT1 CCT2,25861389373.786583,0.606
27,MC CT CN MI CC CCT1 CCT2,140607780.48831695,0.555
27,LT ML T MK K MC CT CN,588515458.5611701,0.759
27,LT ML T MK K MC CT MI,580240254254.7323,0.753
27,LT ML T MK K MC CT CC,1177030917.1223402,0.7060000000000001
27,LT ML T MK K MC CN MI,580240254254.7323,0.786
27,LT ML T MK K MC CN CC,1177030917.1223402,0.739
27,LT ML T MK K MC MI CC,1160480508509.4646,0.7150000000000001
27,LT ML T MK K MC CC CCT1,1177030917.1223402,0.7240000000000001
27,LT ML T MK K MC CC CCT2,1177030917.1223402,0.734
27,LT ML T MK K MI CC CCT1,14317046907.203928,0.695
27,LT ML T MK K MI CC CCT2,14317046907.203928,0.705
27,LT ML T MK K CC CCT1 CCT2,18118199.256745245,0.66
27,LT ML T MK MC CT CN MI,580240254254.7323,0.6970000000000001
27,LT ML T MK MC CT CN CC,1177030917.1223402,0.653
27,LT ML T MK MC CT MI CC,1160480508509.4646,0.6669999999999999
27,LT ML T MK MC CT CC CCT1,1177030917.1223402,0.641
27,LT ML T MK MC CT CC CCT2,1177030917.1223402,0.638
27,LT ML T MK MC CN MI CC,1160480508509.4646,0.694
27,LT ML T MK MC CN CC CCT1,1177030917.1223402,0.669
27,LT ML T MK MC CN CC CCT2,1177030917.1223402,0.666
27,LT ML T MK MC MI CC CCT1,1160480508509.4646,0.642
27,LT ML T MK MC MI CC CCT2,1160480508509.4646,0.646
27,LT ML T MK MC CC CCT1 CCT2,1177030917.1223402,0.5900000000000001
27,LT ML T MK MI CC CCT1 CCT2,14317046907.203928,0.6040000000000001
27,LT ML T MC CT CN MI CC,2523152275.8378725,0.657
27,LT ML T MC CT CN CC CCT1,3174944.881529188,0.6489999999999999
27,LT ML T MC CT CN CC CCT2,3174944.881529188,0.651
27,LT ML T MC CT MI CC CCT1,2523152275.8378725,0.647
27,LT ML T MC CT MI CC CCT2,2523152275.8378725,0.642
27,LT ML T MC CT CC CCT1 CCT2,3174944.881529188,0.609
27,LT ML T MC CN MI CC CCT1,2523152275.8378725,0.6759999999999999
27,LT ML T MC CN MI CC CCT2,2523152275.8378725,0.6759999999999999
27,LT ML T MC CN CC CCT1 CCT2,3174944.881529188,0.634
27,LT ML T MC MI CC CCT1 CCT2,2523152275.8378725,0.6
27,LT ML MK K MC CT CN MI,580240254254.7323,0.789
27,LT ML MK K MC CT CN CC,1177030917.1223402,0.753
27,LT ML MK K MC CT MI CC,1160480508509.4646,0.743
27,LT ML MK K MC CT CC CCT1,1177030917.1223402,0.725
27,LT ML MK K MC CT CC CCT2,1177030917.1223402,0.764
27,LT ML MK K MC CN MI CC,1160480508509.4646,0.775
27,LT ML MK K MC CN CC CCT1,1177030917.1223402,0.758
27,LT ML MK K MC CN CC CCT2,1177030917.1223402,0.76
27,LT ML MK K MC MI CC CCT1,1160480508509.4646,0.716
27,LT ML MK K MC MI CC CCT2,1160480508509.4646,0.735
27,LT ML MK K MC CC CCT1 CCT2,1177030917.1223402,0.6859999999999999
27,LT ML MK K MI CC CCT1 CCT2,14317046907.203928,0.695
27,LT ML MK MC CT CN MI CC,1160480508509.4646,0.6930000000000001
27,LT ML MK MC CT CN CC CCT1,1177030917.1223402,0.6819999999999999
27,LT ML MK MC CT CN CC CCT2,1177030917.1223402,0.679
27,LT ML MK MC CT MI CC CCT1,1160480508509.4646,0.674
27,LT ML MK MC CT MI CC CCT2,1160480508509.4646,0.6719999999999999
27,LT ML MK MC CT CC CCT1 CCT2,1177030917.1223402,0.671
27,LT ML MK MC CN MI CC CCT1,1160480508509.4646,0.747
27,LT ML MK MC CN MI CC CCT2,1160480508509.4646,0.7200000000000001
27,LT ML MK MC CN CC CCT1 CCT2,1177030917.1223402,0.6719999999999999
27,LT ML MK MC MI CC CCT1 CCT2,1160480508509.4646,0.621
27,LT ML MC CT CN MI CC CCT1,2523152275.8378725,0.6819999999999999
27,LT ML MC CT CN MI CC CCT2,2523152275.8378725,0.6859999999999999
27,LT ML MC CT CN CC CCT1 CCT2,3174944.881529188,0.6579999999999999
27,LT ML MC CT MI CC CCT1 CCT2,2523152275.8378725,0.64
27,LT ML MC CN MI CC CCT1 CCT2,2523152275.8378725,0.675
27,ML T MK K MC CT CN MI,580240254254.732,0.769
27,ML T MK K MC CT CN CC,1177030917.1223402,0.726
27,ML T MK K MC CT MI CC,1160480508509.464,0.733
27,ML T MK K MC CT CC CCT1,1177030917.1223402,0.708
27,ML T MK K MC CT CC CCT2,1177030917.1223402,0.705
27,ML T MK K MC CN MI CC,1160480508509.464,0.777
27,ML T MK K MC CN CC CCT1,1177030917.1223402,0.736
27,ML T MK K MC CN CC CCT2,1177030917.1223402,0.736
27,ML T MK K MC MI CC CCT1,1160480508509.464,0.716
27,ML T MK K MC MI CC CCT2,1160480508509.464,0.714
27,ML T MK K MC CC CCT1 CCT2,1177030917.1223402,0.6669999999999999
27,ML T MK K MI CC CCT1 CCT2,14317046907.203924,0.673
27,ML T MK MC CT CN MI CC,1160480508509.464,0.679
27,ML T MK MC CT CN CC CCT1,1177030917.1223402,0.6539999999999999
27,ML T MK MC CT CN CC CCT2,1177030917.1223402,0.653
27,ML T MK MC CT MI CC CCT1,1160480508509.464,0.666
27,ML T MK MC CT MI CC CCT2,1160480508509.464,0.719
27,ML T MK MC CT CC CCT1 CCT2,1177030917.1223402,0.6589999999999999
27,ML T MK MC CN MI CC CCT1,1160480508509.464,0.6980000000000001
27,ML T MK MC CN MI CC CCT2,1160480508509.464,0.6980000000000001
27,ML T MK MC CN CC CCT1 CCT2,1177030917.1223402,0.644
27,ML T MK MC MI CC CCT1 CCT2,1160480508509.464,0.6449999999999999
27,ML T MC CT CN MI CC CCT1,2523152275.8378725,0.666
27,ML T MC CT CN MI CC CCT2,2523152275.8378725,0.66
27,ML T MC CT CN CC CCT1 CCT2,3174944.881529188,0.631
27,ML T MC CT MI CC CCT1 CCT2,2523152275.8378725,0.618
27,ML T MC CN MI CC CCT1 CCT2,2523152275.8378725,0.652
27,ML MK K MC CT CN MI CC,1160480508509.464,0.763
27,ML MK K MC CT CN CC CCT1,1177030917.1223402,0.75
27,ML MK K MC CT CN CC CCT2,1177030917.1223402,0.749
27,ML MK K MC CT MI CC CCT1,1160480508509.464,0.741
27,ML MK K MC CT MI CC CCT2,1160480508509.464,0.743
27,ML MK K MC CT CC CCT1 CCT2,1177030917.1223402,0.7150000000000001
27,ML MK K MC CN MI CC CCT1,1160480508509.464,0.7699999999999999
27,ML MK K MC CN MI CC CCT2,1160480508509.464,0.768
27,ML MK K MC CN CC CCT1 CCT2,1177030917.1223402,0.734
27,ML MK K MC MI CC CCT1 CCT2,1160480508509.464,0.6930000000000001
27,ML MK MC CT CN MI CC CCT1,1160480508509.464,0.694
27,ML MK MC CT CN MI CC CCT2,1160480508509.464,0.69
27,ML MK MC CT CN CC CCT1 CCT2,1177030917.1223402,0.655
27,ML MK MC CT MI CC CCT1 CCT2,1160480508509.464,0.647
27,ML MK MC CN MI CC CCT1 CCT2,1160480508509.464,0.679
27,ML MC CT CN MI CC CCT1 CCT2,2523152275.8378725,0.66
27,T MK K MC CT CN MI CC,25861389373.786583,0.771
27,T MK K MC CT CN CC CCT1,109292155.77150288,0.736
27,T MK K MC CT CN CC CCT2,109292155.77150288,0.736
27,T MK K MC CT MI CC CCT1,25861389373.786583,0.7380000000000001
27,T MK K MC CT MI CC CCT2,25861389373.786583,0.736
27,T MK K MC CT CC CCT1 CCT2,109292155.77150288,0.696
27,T MK K MC CN MI CC CCT1,25861389373.786583,0.768
27,T MK K MC CN MI CC CCT2,25861389373.786583,0.766
27,T MK K MC CN CC CCT1 CCT2,109292155.77150288,0.7200000000000001
27,T MK K MC MI CC CCT1 CCT2,25861389373.786583,0.6809999999999999
27,T MK MC CT CN MI CC CCT1,25861389373.786583,0.687
27,T MK MC CT CN MI CC CCT2,25861389373.786583,0.6980000000000001
27,T MK MC CT CN CC CCT1 CCT2,109292155.77150288,0.639
27,T MK MC CT MI CC CCT1 CCT2,25861389373.786583,0.637
27,T MK MC CN MI CC CCT1 CCT2,25861389373.786583,0.6679999999999999
27,T MC CT CN MI CC CCT1 CCT2,140607780.48831695,0.646
27,MK K MC CT CN MI CC CCT1,25861389373.78658,0.7380000000000001
27,MK K MC CT CN MI CC CCT2,25861389373.78658,0.7290000000000001
27,MK K MC CT CN CC CCT1 CCT2,109292155.77150288,0.6970000000000001
27,MK K MC CT MI CC CCT1 CCT2,25861389373.78658,0.6890000000000001
27,MK K MC CN MI CC CCT1 CCT2,25861389373.78658,0.717
27,MK MC CT CN MI CC CCT1 CCT2,25861389373.786583,0.674
27,LT ML T MK K MC CT CN MI,580240254254.7323,0.867
27,LT ML T MK K MC CT CN CC,1177030917.1223402,0.8130000000000001
27,LT ML T MK K MC CT MI CC,1160480508509.4646,0.8310000000000001
27,LT ML T MK K MC CT CC CCT1,1177030917.1223402,0.799
27,LT ML T MK K MC CT CC CCT2,1177030917.1223402,0.8109999999999999
27,LT ML T MK K MC CN MI CC,1160480508509.4646,0.86
27,LT ML T MK K MC CN CC CCT1,1177030917.1223402,0.829
27,LT ML T MK K MC CN CC CCT2,1177030917.1223402,0.8310000000000001
27,LT ML T MK K MC MI CC CCT1,1160480508509.4646,0.808
27,LT ML T MK K MC MI CC CCT2,1160480508509.4646,0.841
27,LT ML T MK K MC CC CCT1 CCT2,1177030917.1223402,0.798
27,LT ML T MK K MI CC CCT1 CCT2,14317046907.203928,0.8140000000000001
27,LT ML T MK MC CT CN MI CC,1160480508509.4646,0.785
27,LT ML T MK MC CT CN CC CCT1,1177030917.1223402,0.744
27,LT ML T MK MC CT CN CC CCT2,1177030917.1223402,0.794
27,LT ML T MK MC CT MI CC CCT1,1160480508509.4646,0.7969999999999999
27,LT ML T MK MC CT MI CC CCT2,1160480508509.4646,0.759
27,LT ML T MK MC CT CC CCT1 CCT2,1177030917.1223402,0.754
27,LT ML T MK MC CN MI CC CCT1,1160480508509.4646,0.832
27,LT ML T MK MC CN MI CC CCT2,1160480508509.4646,0.799
27,LT ML T MK MC CN CC CCT1 CCT2,1177030917.1223402,0.734
27,LT ML T MK MC MI CC CCT1 CCT2,1160480508509.4646,0.7150000000000001
27,LT ML T MC CT CN MI CC CCT1,2523152275.8378725,0.7699999999999999
27,LT ML T MC CT CN MI CC CCT2,2523152275.8378725,0.799
27,LT ML T MC CT CN CC CCT1 CCT2,3174944.881529188,0.794
27,LT ML T MC CT MI CC CCT1 CCT2,2523152275.8378725,0.712
27,LT ML T MC CN MI CC CCT1 CCT2,2523152275.8378725,0.74
27,LT ML MK K MC CT CN MI CC,1160480508509.4646,0.847
27,LT ML MK K MC CT CN CC CCT1,1177030917.1223402,0.832
27,LT ML MK K MC CT CN CC CCT2,1177030917.1223402,0.837
27,LT ML MK K MC CT MI CC CCT1,1160480508509.4646,0.833
27,LT ML MK K MC CT MI CC CCT2,1160480508509.4646,0.83
27,LT ML MK K MC CT CC CCT1 CCT2,1177030917.1223402,0.7929999999999999
27,LT ML MK K MC CN MI CC CCT1,1160480508509.4646,0.876
27,LT ML MK K MC CN MI CC CCT2,1160480508509.4646,0.866
27,LT ML MK K MC CN CC CCT1 CCT2,1177030917.1223402,0.8170000000000001
27,LT ML MK K MC MI CC CCT1 CCT2,1160480508509.4646,0.7829999999999999
27,LT ML MK MC CT CN MI CC CCT1,1160480508509.4646,0.778
27,LT ML MK MC CT CN MI CC CCT2,1160480508509.4646,0.781
27,LT ML MK MC CT CN CC CCT1 CCT2,1177030917.1223402,0.736
27,LT ML MK MC CT MI CC CCT1 CCT2,1160480508509.4646,0.736
27,LT ML MK MC CN MI CC CCT1 CCT2,1160480508509.4646,0.766
27,LT ML MC CT CN MI CC CCT1 CCT2,2523152275.8378725,0.743
27,ML T MK K MC CT CN MI CC,1160480508509.464,0.8490000000000001
27,ML T MK K MC CT CN CC CCT1,1177030917.1223402,0.8170000000000001
27,ML T MK K MC CT CN CC CCT2,1177030917.1223402,0.815
27,ML T MK K MC CT MI CC CCT1,1160480508509.464,0.83
27,ML T MK K MC CT MI CC CCT2,1160480508509.464,0.833
27,ML T MK K MC CT CC CCT1 CCT2,1177030917.1223402,0.78
27,ML T MK K MC CN MI CC CCT1,1160480508509.464,0.8630000000000001
27,ML T MK K MC CN MI CC CCT2,1160480508509.464,0.858
27,ML T MK K MC CN CC CCT1 CCT2,1177030917.1223402,0.805
27,ML T MK K MC MI CC CCT1 CCT2,1160480508509.464,0.7919999999999999
27,ML T MK MC CT CN MI CC CCT1,1160480508509.464,0.777
27,ML T MK MC CT CN MI CC CCT2,1160480508509.464,0.776
27,ML T MK MC CT CN CC CCT1 CCT2,1177030917.1223402,0.723
27,ML T MK MC CT MI CC CCT1 CCT2,1160480508509.464,0.739
27,ML T MK MC CN MI CC CCT1 CCT2,1160480508509.464,0.773
27,ML T MC CT CN MI CC CCT1 CCT2,2523152275.8378725,0.73
27,ML MK K MC CT CN MI CC CCT1,1160480508509.464,0.847
27,ML MK K MC CT CN MI CC CCT2,1160480508509.464,0.844
27,ML MK K MC CT CN CC CCT1 CCT2,1177030917.1223402,0.8130000000000001
27,ML MK K MC CT MI CC CCT1 CCT2,1160480508509.464,0.819
27,ML MK K MC CN MI CC CCT1 CCT2,1160480508509.464,0.837
27,ML MK MC CT CN MI CC CCT1 CCT2,1160480508509.464,0.75
27,T MK K MC CT CN MI CC CCT1,25861389373.786583,0.853
27,T MK K MC CT CN MI CC CCT2,25861389373.786583,0.852
27,T MK K MC CT CN CC CCT1 CCT2,109292155.77150288,0.8
27,T MK K MC CT MI CC CCT1 CCT2,25861389373.786583,0.805
27,T MK K MC CN MI CC CCT1 CCT2,25861389373.786583,0.833
27,T MK MC CT CN MI CC CCT1 CCT2,25861389373.786583,0.748
27,MK K MC CT CN MI CC CCT1 CCT2,25861389373.78658,0.795
27,LT ML T MK K MC CT CN MI CC,1160480508509.4646,0.939
27,LT ML T MK K MC CT CN CC CCT1,1177030917.1223402,0.905
27,LT ML T MK K MC CT CN CC CCT2,1177030917.1223402,0.906
27,LT ML T MK K MC CT MI CC CCT1,1160480508509.4646,0.921
27,LT ML T MK K MC CT MI CC CCT2,1160480508509.4646,0.967
27,LT ML T MK K MC CT CC CCT1 CCT2,1177030917.1223402,0.9319999999999999
27,LT ML T MK K MC CN MI CC CCT1,1160480508509.4646,0.9520000000000001
27,LT ML T MK K MC CN MI CC CCT2,1160480508509.4646,0.949
27,LT ML T MK K MC CN CC CCT1 CCT2,1177030917.1223402,0.91
27,LT ML T MK K MC MI CC CCT1 CCT2,1160480508509.4646,0.879
27,LT ML T MK MC CT CN MI CC CCT1,1160480508509.4646,0.869
27,LT ML T MK MC CT CN MI CC CCT2,1160480508509.4646,0.869
27,LT ML T MK MC CT CN CC CCT1 CCT2,1177030917.1223402,0.8140000000000001
27,LT ML T MK MC CT MI CC CCT1 CCT2,1160480508509.4646,0.8350000000000001
27,LT ML T MK MC CN MI CC CCT1 CCT2,1160480508509.4646,0.859
27,LT ML T MC CT CN MI CC CCT1 CCT2,2523152275.8378725,0.82
27,LT ML MK K MC CT CN MI CC CCT1,1160480508509.4646,0.94
27,LT ML MK K MC CT CN MI CC CCT2,1160480508509.4646,0.945
27,LT ML MK K MC CT CN CC CCT1 CCT2,1177030917.1223402,0.894
27,LT ML MK K MC CT MI CC CCT1 CCT2,1160480508509.4646,0.8989999999999999
27,LT ML MK K MC CN MI CC CCT1 CCT2,1160480508509.4646,0.9259999999999999
27,LT ML MK MC CT CN MI CC CCT1 CCT2,1160480508509.4646,0.847
27,ML T MK K MC CT CN MI CC CCT1,1160480508509.464,0.937
27,ML T MK K MC CT CN MI CC CCT2,1160480508509.464,0.939
27,ML T MK K MC CT CN CC CCT1 CCT2,1177030917.1223402,0.878
27,ML T MK K MC CT MI CC CCT1 CCT2,1160480508509.464,0.9039999999999999
27,ML T MK K MC CN MI CC CCT1 CCT2,1160480508509.464,0.924
27,ML T MK MC CT CN MI CC CCT1 CCT2,1160480508509.464,0.846
27,ML MK K MC CT CN MI CC CCT1 CCT2,1160480508509.464,0.914
27,T MK K MC CT CN MI CC CCT1 CCT2,25861389373.786583,0.915
27,LT ML T MK K MC CT CN MI CC CCT1,1160480508509.4646,1.039
27,LT ML T MK K MC CT CN MI CC CCT2,1160480508509.4646,1.031
27,LT ML T MK K MC CT CN CC CCT1 CCT2,1177030917.1223402,0.977
27,LT ML T MK K MC CT MI CC CCT1 CCT2,1160480508509.4646,1.0
27,LT ML T MK K MC CN MI CC CCT1 CCT2,1160480508509.4646,1.0219999999999998
27,LT ML T MK MC CT CN MI CC CCT1 CCT2,1160480508509.4646,0.937
27,LT ML MK K MC CT CN MI CC CCT1 CCT2,1160480508509.4646,0.9990000000000001
27,ML T MK K MC CT CN MI CC CCT1 CCT2,1160480508509.464,1.01
27,LT ML T MK K MC CT CN MI CC CCT1 CCT2,1160480508509.4646,1.0970000000000002
28,T KT,2528312.0,0.321
28,T MI,14835720.0,0.16699999999999998
28,T MK,4523930.0,0.158
28,T MI_IDX,1380035.0,0.11699999999999999
28,T MC,2609129.0,0.13799999999999998
28,T CC,135086.0,0.114
28,MK MI,389902221.0453321,0.185
28,MI_IDX MI,30725458.2079138,0.14300000000000002
28,MC MI,92102477.77275825,0.175
28,CC MI,7269205.97261968,0.13999999999999999
28,IT1 MI,14835720.0,0.13799999999999998
28,MK MI_IDX,18095720.0,0.148
28,MK MC,59690670.15110543,0.16899999999999998
28,MK CC,6271427.23648964,0.15100000000000002
28,K MK,4523930.0,0.14400000000000002
28,MC MI_IDX,6235545.218141137,0.13799999999999998
28,CC MI_IDX,540344.0,0.11299999999999999
28,IT2 MI_IDX,1380035.0,0.114
28,CC MC,1411850.827211705,0.128
28,MC CT,2609129.0,0.114
28,CN MC,2609129.0,0.13899999999999998
28,CC CCT1,135086.0,0.116
28,CC CCT2,135086.0,0.11299999999999999
28,T KT MI,14835720.0,0.21000000000000002
28,T MK KT,4523930.0,0.196
28,T KT MI_IDX,1380035.0,0.16899999999999998
28,T MC KT,2609129.0,0.188
28,T CC KT,135086.0,0.17200000000000001
28,T MK MI,389902221.0453321,0.266
28,T MI_IDX MI,30725458.2079138,0.217
28,T MC MI,92102477.77275825,0.255
28,T CC MI,7269205.97261968,0.21000000000000002
28,T IT1 MI,14835720.0,0.243
28,T MK MI_IDX,18095720.0,0.216
28,T MK MC,59690670.15110543,0.248
28,T MK CC,6271427.23648964,0.206
28,T MK K,4523930.0,0.261
28,T MC MI_IDX,6235545.218141137,0.205
28,T CC MI_IDX,540344.0,0.16699999999999998
28,T IT2 MI_IDX,1380035.0,0.16799999999999998
28,T CC MC,1411850.827211705,0.192
28,T MC CT,2609128.9999999995,0.206
28,T MC CN,2609129.0,0.243
28,T CC CCT1,135086.0,0.16799999999999998
28,T CC CCT2,135086.0,0.17300000000000001
28,MK MI_IDX MI,1559608884.1813283,0.253
28,MK MC MI,13019128966.98326,0.29
28,MK CC MI,734021488.4641234,0.243
28,K MK MI,389902221.0453321,0.294
28,IT1 MK MI,389902221.045332,0.251
28,MC MI_IDX MI,334038453.94112694,0.244
28,CC MI_IDX MI,29076823.89047872,0.211
28,IT1 MI_IDX MI,30725458.207913797,0.21800000000000003
28,IT2 MI_IDX MI,30725458.207913797,0.196
28,CC MC MI,140607780.48831695,0.242
28,IT1 MC MI,92102477.77275825,0.253
28,MC CT MI,92102477.77275825,0.23900000000000002
28,CN MC MI,92102477.77275825,0.275
28,IT1 CC MI,7269205.97261968,0.214
28,CC CCT1 MI,7269205.972619679,0.194
28,CC CCT2 MI,7269205.97261968,0.221
28,MK MC MI_IDX,238762680.60442173,0.23800000000000002
28,MK CC MI_IDX,25085708.94595856,0.24000000000000002
28,K MK MI_IDX,18095720.0,0.264
28,MK IT2 MI_IDX,18095720.0,0.199
28,MK MC CC,109292155.77150288,0.23299999999999998
28,K MK MC,59690670.15110544,0.279
28,MK MC CT,59690670.15110543,0.23900000000000002
28,CN MK MC,59690670.15110543,0.26899999999999996
28,K MK CC,6271427.236489641,0.254
28,MK CCT1 CC,6271427.23648964,0.196
28,MK CC CCT2,6271427.23648964,0.194
28,CC MC MI_IDX,5647403.30884682,0.19699999999999998
28,IT2 MC MI_IDX,6235545.218141137,0.187
28,MC CT MI_IDX,6235545.218141137,0.205
28,CN MC MI_IDX,6235545.218141137,0.255
28,CC IT2 MI_IDX,540344.0,0.203
28,CC CCT1 MI_IDX,540344.0,0.16799999999999998
28,CC CCT2 MI_IDX,540344.0,0.165
28,CC MC CT,1411850.827211705,0.201
28,CN CC MC,1411850.827211705,0.22699999999999998
28,CC MC CCT1,1411850.827211705,0.184
28,CC MC CCT2,1411850.827211705,0.18100000000000002
28,CN MC CT,2609129.0,0.221
28,CC CCT1 CCT2,135086.0,0.16699999999999998
28,T MK KT MI,389902221.0453321,0.326
28,T KT MI_IDX MI,30725458.2079138,0.26899999999999996
28,T MC KT MI,92102477.77275825,0.337
28,T CC KT MI,7269205.97261968,0.323
28,T IT1 KT MI,14835720.0,0.392
28,T MK KT MI_IDX,18095720.0,0.289
28,T MK MC KT,59690670.15110543,0.335
28,T MK CC KT,6271427.23648964,0.263
28,T MK K KT,4523930.0,0.357
28,T MC KT MI_IDX,6235545.218141137,0.254
28,T CC KT MI_IDX,540344.0,0.217
28,T IT2 KT MI_IDX,1380035.0,0.248
28,T CC MC KT,1411850.827211705,0.303
28,T MC KT CT,2609129.0,0.339
28,T MC KT CN,2609129.0,0.367
28,T CC CCT1 KT,135086.0,0.28600000000000003
28,T CC KT CCT2,135086.0,0.268
28,T MK MI_IDX MI,1559608884.1813283,0.324
28,T MK MC MI,13019128966.98326,0.358
28,T MK CC MI,734021488.4641234,0.29100000000000004
28,T MK K MI,389902221.0453321,0.419
28,T MK IT1 MI,389902221.0453321,0.41800000000000004
28,T MC MI_IDX MI,334038453.94112694,0.28600000000000003
28,T CC MI_IDX MI,29076823.89047872,0.24600000000000002
28,T IT1 MI_IDX MI,30725458.2079138,0.371
28,T IT2 MI_IDX MI,30725458.2079138,0.30200000000000005
28,T CC MC MI,140607780.48831695,0.27599999999999997
28,T MC IT1 MI,92102477.77275825,0.404
28,T MC CT MI,92102477.77275825,0.366
28,T MC CN MI,92102477.77275825,0.41300000000000003
28,T CC IT1 MI,7269205.97261968,0.36900000000000005
28,T CC CCT1 MI,7269205.97261968,0.298
28,T CC CCT2 MI,7269205.97261968,0.297
28,T MK MC MI_IDX,238762680.60442173,0.285
28,T MK CC MI_IDX,25085708.94595856,0.24600000000000002
28,T MK K MI_IDX,18095720.0,0.379
28,T MK IT2 MI_IDX,18095720.0,0.30200000000000005
28,T MK MC CC,109292155.77150288,0.27599999999999997
28,T MK K MC,59690670.15110543,0.40900000000000003
28,T MK MC CT,59690670.15110543,0.361
28,T MK MC CN,59690670.15110543,0.392
28,T MK K CC,6271427.23648964,0.377
28,T MK CCT1 CC,6271427.23648964,0.297
28,T MK CC CCT2,6271427.23648964,0.294
28,T CC MC MI_IDX,5647403.30884682,0.23299999999999998
28,T IT2 MC MI_IDX,6235545.218141137,0.283
28,T MC CT MI_IDX,6235545.218141137,0.315
28,T MC MI_IDX CN,6235545.218141137,0.347
28,T CC IT2 MI_IDX,540344.0,0.255
28,T CC CCT1 MI_IDX,540344.0,0.251
28,T CC CCT2 MI_IDX,540344.0,0.251
28,T CC MC CT,1411850.827211705,0.31
28,T CC MC CN,1411850.827211705,0.34299999999999997
28,T CC MC CCT1,1411850.827211705,0.28200000000000003
28,T CC MC CCT2,1411850.827211705,0.28600000000000003
28,T MC CT CN,2609129.0,0.311
28,T CC CCT1 CCT2,135086.0,0.22
28,MK MC MI_IDX MI,52076515867.93304,0.324
28,MK CC MI_IDX MI,2936085953.856493,0.28400000000000003
28,K MK MI_IDX MI,1559608884.1813283,0.361
28,IT1 MK MI_IDX MI,1559608884.181328,0.324
28,MK IT2 MI_IDX MI,1559608884.1813283,0.33799999999999997
28,MK MC CC MI,25861389373.786583,0.312
28,K MK MC MI,13019128966.98326,0.39599999999999996
28,IT1 MK MC MI,13019128966.98326,0.358
28,MK MC CT MI,13019128966.98326,0.40900000000000003
28,CN MK MC MI,13019128966.98326,0.39599999999999996
28,K MK CC MI,734021488.4641234,0.35300000000000004
28,IT1 MK CC MI,734021488.4641231,0.312
28,MK CCT1 CC MI,734021488.4641234,0.332
28,MK CC CCT2 MI,734021488.4641234,0.331
28,K MK IT1 MI,389902221.0453321,0.44499999999999995
28,CC MC MI_IDX MI,562431121.9532678,0.28600000000000003
28,IT1 MC MI_IDX MI,334038453.94112694,0.311
28,IT2 MC MI_IDX MI,334038453.94112694,0.308
