QueryID,Runtime
906,35.568221
907,0.889046
908,0.143996
909,0.007545
910,0.008984
911,0.090361
912,0.029948
913,0.011364
914,0.022419
915,0.011392
916,0.096872
917,0.047276
918,0.00525
919,6.153309
920,2.280934
921,0.683105
922,9.154805
923,0.05811
924,7.686346
925,22.163341
926,0.011352
927,0.02079
928,0.011285
929,0.207374
930,0.009913
931,0.070527
932,0.961364
933,0.014293
934,0.264607
935,3.785042
936,0.108478
937,0.025814
938,1.660534
939,0.027104
940,0.016649
941,1.247868
942,0.013562
943,1.050364
944,0.060407
945,0.141581
946,0.006013
947,0.01092
948,0.00831
949,0.004747
950,0.07151
951,0.131149
952,0.873096
953,0.005441
954,0.004957
955,0.044715
956,0.004416
957,0.003934
958,0.004127
959,0.475893
960,0.021686
961,0.017392
962,3.302095
963,0.003349
964,0.035021
965,4.4755
966,0.18859
967,0.221162
968,0.008482
969,0.032811
970,0.035712
971,0.001706
972,0.03778
973,0.01629
974,0.008595
975,0.031073
976,0.025233
977,0.006186
978,0.018369
979,0.002812
980,0.021882
981,0.003125
982,0.052173
983,0.890731
984,0.173361
985,0.042088
986,0.018319
987,0.041394
988,0.148947
989,0.003784
990,0.59996
991,0.412614
992,0.022585
993,0.369958
994,0.003762
995,0.140674
996,0.008346
997,0.011535
998,0.001472
999,0.001868
1000,0.031747
